ID|#60878025|#10026541|#
WALMART_STORES item_weight_qty|#null|#[0.4]|#
WALMART_STORES upc_desc|#null|#[LAYETTE]|#
WALMART_STORES brand_name|#null|#[CHILD OF MINE]|#
WALMART_STORES whpk_length_qty|#null|#[11.5]|#
WALMART_STORES vnpk_height_qty|#null|#[22.0]|#
WALMART_STORES vnpk_width_qty|#null|#[11.0]|#
WALMART_STORES whpk_height_qty|#null|#[22.0]|#
WALMART_STORES item1_desc|#null|#[COM 5PK BDS NEUT-M]|#
WALMART_STORES vnpk_cost_amt|#null|#[148.32]|#
WALMART_STORES mdse_subcatg_desc|#null|#[Misc Depts]|#
WALMART_STORES case_upc_nbr|#null|#[2071604247318]|#
WALMART_STORES consumer_item_desc|#null|#[COM 5PK BDS NEUT-M]|#
WALMART_STORES vnpk_length_qty|#null|#[11.5]|#
WALMART_STORES vendor_name|#null|#[WILLIAM CARTER COMPANY]|#
WALMART_STORES item_height_qty|#null|#[9.5]|#
WALMART_STORES dept_category_desc|#null|#[DOT COM]|#
WALMART_STORES vendor_nbr|#null|#[472121]|#
WALMART_STORES vnpk_weight_qty|#null|#[13.8]|#
WALMART_STORES brand_owner_name|#null|#[CHILD OF MINE]|#
WALMART_STORES brand_family_name|#null|#[CHILD OF MINE]|#
WALMART_STORES upc_nbr|#null|#[71604247318]|#
WALMART_STORES product_nbr|#null|#[7450858]|#
WALMART_STORES season_year|#null|#[2008]|#
WALMART_STORES mdse_catg_desc|#null|#[MISCELLANEOUS]|#
WALMART_STORES item_width_qty|#null|#[5.5]|#
WALMART_STORES fineline_desc|#null|#[DOTCOM]|#
WALMART_STORES item2_desc|#null|#[ONLINE ONLY]|#

ID|#60985916|#10216380|#
Source|#WALMART_STORES|#WALMART_DOTCOM|#
Title|#TRA ANMTD ROADBUSTER|#Transformers Animated Roadbuster Ultra Magnus|#
pd_title|#[TRA ANMTD ROADBUSTER]|#[Transformers Animated Roadbuster Ultra Magnus]|#
req_manufacturer|#null|#[Hasbro, Inc.]|#
req_description|#[TRANSFORMERS, TRA ANMTD ROADBUSTER, TRA ANMTD BULKHEAD]|#[<DL><LI>Advanced-conversion, robot-to-vehicle figure<LI>Features electronic lights, speech and conversion sounds<LI>Launches spring-loaded mass-hammer in robot mode<LI>Expression changes when he ''talks''<LI>Includes 2 AA batteries<LI>For ages 5 and up</DL>, &nbsp;]|#
req_category|#[TOYS, TOY ACTION FIGURES, ACTION FIGURES]|#[Action Figures, Toys, UNASSIGNED/UNASSIGNED SHELF]|#
req_upc|#[65356934935]|#[653569349358, 00653569349358, 0065356934935]|#
normalized_upc_1|#null|#[00653569349358, 00065356934935]|#
normalized_upc_2|#[00653569349358]|#[06535693493586, 00653569349358]|#
req_upc_10|#null|#[6535693493]|#
req_upc_11|#[65356934935]|#[06535693493, 65356934935]|#
req_upc_12|#null|#[653569349358, 065356934935]|#
req_upc_13|#null|#[0653569349358, 0065356934935]|#
req_upc_14|#null|#[00065356934935, 00653569349358]|#
req_part_number|#null|#[83896]|#
req_raw_part_number|#null|#[83896]|#
WALMART_DOTCOM BASE_ITEM_ID|#null|#[10216380]|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#null|#[0]|#
WALMART_DOTCOM AEROSOL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#null|#[UNASSIGNED/UNASSIGNED SHELF]|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#null|#[/ip/Transformers-Animated-Roadbuster-Ultra-Magnus/10216380]|#
WALMART_DOTCOM MASTER_PACK_WIDTH|#null|#[10]|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#null|#[0065356934935]|#
WALMART_DOTCOM SHELF_DESCRIPTION|#null|#[<LI>Advanced-conversion, robot-to-vehicle figure<LI>Features electronic lights, speech and conversion sounds]|#
WALMART_DOTCOM Assembly Required|#null|#[Y]|#
WALMART_DOTCOM REPT_HIER_SUB_CAT|#null|#[7692]|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#null|#[0:-100:-102]|#
WALMART_DOTCOM IS_CONTENT_OK|#null|#[N]|#
WALMART_DOTCOM PRICE_CHANGE_REASON_CODE|#null|#[BP]|#
WALMART_DOTCOM UPC|#null|#[0065356934935]|#
WALMART_DOTCOM Finer Categorizations|#null|#[Action Figures]|#
WALMART_DOTCOM MFG_NO|#null|#[83896]|#
WALMART_DOTCOM REPT_HIER_CAT|#null|#[7653]|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#null|#[IDG]|#
WALMART_DOTCOM ITEM_CLASS_NAME|#null|#[Toys]|#
WALMART_DOTCOM MASTER_PACK_LENGTH|#null|#[5.5]|#
WALMART_DOTCOM HAS_WARRANTY|#null|#[N]|#
WALMART_DOTCOM WM_ITEM_NUM|#null|#[000723801]|#
WALMART_DOTCOM ITEM_NAME|#null|#[Transformers Animated Roadbuster Ultra Magnus]|#
WALMART_DOTCOM Gender|#null|#[Boys]|#
WALMART_DOTCOM WM_HOST_DESCRIPTION|#null|#[TRA ANMATED]|#
WALMART_DOTCOM DISPLAY_STATUS|#null|#[-99]|#
WALMART_DOTCOM IS_PERISHABLE|#null|#[N]|#
WALMART_DOTCOM IS_BASE_ITEM|#null|#[Y]|#
WALMART_DOTCOM PARENT_UPC_INDICATOR|#null|#[Y]|#
WALMART_DOTCOM MIN_QTY|#null|#[1]|#
WALMART_DOTCOM MANUFACTURER_NAME|#null|#[Hasbro, Inc.]|#
WALMART_DOTCOM Age|#null|#[5 - 7 Years, 8 - 11 Years]|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#null|#[N]|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#null|#[83896]|#
WALMART_DOTCOM ALTERNATE_VIEWS|#null|#[1]|#
WALMART_DOTCOM LOWEST_COMPETITOR|#null|#[None]|#
WALMART_DOTCOM Age End|#null|#[and up]|#
WALMART_DOTCOM VENDOR_PACK_QTY|#null|#[1]|#
WALMART_DOTCOM RPPC_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM GTIN|#null|#[00653569349358]|#
WALMART_DOTCOM FUEL_RESTRICTION_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM CHEMICAL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM REPT_HIER_DEPT|#null|#[7644]|#
WALMART_DOTCOM URL|#null|#[N]|#
WALMART_DOTCOM PARENT_UPC|#null|#[0065356932346]|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#null|#[Toys - General]|#
WALMART_DOTCOM PESTICIDE_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM MODEL_NUM|#null|#[83896]|#
WALMART_DOTCOM NON_SPILLABLE_BATTERY_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM INBOUND_ITEM_CLASS|#null|#[C]|#
WALMART_DOTCOM ORMD|#null|#[N]|#
WALMART_DOTCOM Character|#null|#[Transformers]|#
WALMART_DOTCOM Age Start|#null|#[5 Years]|#
WALMART_DOTCOM MASTER_PACK_HEIGHT|#null|#[12.5]|#
WALMART_DOTCOM SHORT_DESCRIPTION|#null|#[<DL><LI>Advanced-conversion, robot-to-vehicle figure<LI>Features electronic lights, speech and conversion sounds<LI>Launches spring-loaded mass-hammer in robot mode<LI>Expression changes when he ''talks''<LI>Includes 2 AA batteries<LI>For ages 5 and up</DL>]|#
WALMART_DOTCOM LONG_DESCRIPTION|#null|#[&nbsp;]|#
WALMART_DOTCOM ASSEMBLY_REQUIRED|#null|#[Y]|#
WALMART_DOTCOM STANDARD_UPC|#null|#[653569349358]|#
WALMART_STORES mdse_subgroup_desc|#[TOYS]|#null|#
WALMART_STORES dept_subcatg_desc|#[ACTION FIGURES]|#null|#
WALMART_STORES product_desc|#[TRA ANMTD ROADBUSTER]|#null|#
WALMART_STORES vnpk_cube_qty|#[0.397]|#null|#
WALMART_STORES mdse_segment_desc|#[ENTERTAINMENT]|#null|#
WALMART_STORES dept_catg_grp_desc|#[BOY ACTIVITY]|#null|#
WALMART_STORES upc_desc|#[TRA ROADBUST]|#null|#
WALMART_STORES whpk_length_qty|#[5.5]|#null|#
WALMART_STORES vnpk_height_qty|#[12.5]|#null|#
WALMART_STORES vnpk_width_qty|#[10.0]|#null|#
WALMART_STORES whpk_height_qty|#[12.5]|#null|#
WALMART_STORES item1_desc|#[TRA ANMTD ROADBUSTER]|#null|#
WALMART_STORES vnpk_cost_amt|#[10.0]|#null|#
WALMART_STORES mdse_subcatg_desc|#[ACTION FIGURES]|#null|#
WALMART_STORES case_upc_nbr|#[1065356934935]|#null|#
WALMART_STORES consumer_item_desc|#[TRA ANMTD BULKHEAD]|#null|#
WALMART_STORES vnpk_length_qty|#[5.5]|#null|#
WALMART_STORES vendor_name|#[HASBRO INC]|#null|#
WALMART_STORES dept_category_desc|#[TOY ACTION FIGURES]|#null|#
WALMART_STORES vendor_nbr|#[472701]|#null|#
WALMART_STORES vnpk_weight_qty|#[2.47]|#null|#
WALMART_STORES upc_nbr|#[65356934935]|#null|#
WALMART_STORES product_nbr|#[9710196]|#null|#
WALMART_STORES mdse_catg_desc|#[TOY ACTION FIGURES]|#null|#
WALMART_STORES fineline_desc|#[TRANSFORMERS 2009]|#null|#
WALMART_STORES item2_desc|#[TRANSFORMERS]|#null|#

ID|#63843612|#10216683|#
Source|#WALMART_STORES|#WALMART_DOTCOM|#
Title|#SSBEING GREEN FF|#Sesame Street: Being Green (Full Frame)|#
pd_title|#[SSBEING GREEN FF]|#[Sesame Street: Being Green (Full Frame)]|#
req_brand_name|#[UNBRANDED]|#null|#
req_description|#[STD NORA FF, SSBEING GREEN FF]|#[ Elmo turns green in this all new DVD premiere! Watch as Elmo and Abby pitch in to help Mr. Earth (actor Paul Rudd in a hilariously large costume) host "Sesame Street's" first Earth-a-Thon. Mr. Earth teaches Elmo and Abby how "it can be easy being green" by recycling, re-using, and conserving water and energy. Abby, in her desire to help Elmo be more "green", accidentally turns him the color green and can't remember how to change him back! Lots of fun ensues as Abby is eventually able to poof Elmo red again. Elmo, Cookie Monster, Rosita and Telly join Mr. Earth in pledging to continue to do "green" things to help our planet because Earth Rocks.<br><br> Language: English.]|#
req_category|#[PRESCHOOL, DVD SOFTWARE, VIDEOS PRE RECORDED, PLAYERS AND ELECTRONICS]|#[Movies, Movies & TV/TV Shows/Children & Family]|#
req_upc|#[89126400153]|#[891264001533, 0089126400153, 00891264001533]|#
normalized_upc_1|#null|#[00891264001533]|#
normalized_upc_2|#[00891264001533]|#[08912640015332, 00891264001533]|#
req_upc_10|#null|#[8912640015]|#
req_upc_11|#[89126400153]|#[08912640015, 89126400153]|#
req_upc_12|#null|#[891264001533, 089126400153]|#
req_upc_13|#null|#[0891264001533, 0089126400153]|#
req_upc_14|#null|#[00089126400153, 00891264001533]|#
WALMART_DOTCOM BASE_ITEM_ID|#null|#[10216683]|#
WALMART_DOTCOM Format|#null|#[DVD]|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#null|#[N]|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#null|#[0]|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#null|#[0089126400153]|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#null|#[Movies & TV/TV Shows/Children & Family]|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#null|#[/ip/Sesame-Street-Being-Green-Full-Frame/10216683]|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#null|#[0089126400153]|#
WALMART_DOTCOM PUT_ELIGIBLE_EXPIRY_DATE|#null|#[2013-08-31 00:00:00.0]|#
WALMART_DOTCOM GTIN|#null|#[00891264001533]|#
WALMART_DOTCOM SHELF_DESCRIPTION|#null|#[DVD, Rating: Not Rated, Runtime: 45, Color, GENIUS PRODUCTS, INC.    , 09/02/2008]|#
WALMART_DOTCOM REPT_HIER_SUB_CAT|#null|#[4042]|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#null|#[0:4096:530719:531639]|#
WALMART_DOTCOM IS_CONTENT_OK|#null|#[Y]|#
WALMART_DOTCOM REPT_HIER_DEPT|#null|#[4662]|#
WALMART_DOTCOM URL|#null|#[N]|#
WALMART_DOTCOM APO_AFO|#null|#[N]|#
WALMART_DOTCOM UPC|#null|#[0089126400153]|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#null|#[Movie-General]|#
WALMART_DOTCOM REPT_HIER_CAT|#null|#[4574]|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#null|#[IDG]|#
WALMART_DOTCOM ITEM_CLASS_NAME|#null|#[Movies]|#
WALMART_DOTCOM COMMENTS|#null|#[ S2S UNBlocked per CM# 241683]|#
WALMART_DOTCOM HAS_WARRANTY|#null|#[N]|#
WALMART_DOTCOM LONG_DESCRIPTION|#null|#[ Elmo turns green in this all new DVD premiere! Watch as Elmo and Abby pitch in to help Mr. Earth (actor Paul Rudd in a hilariously large costume) host "Sesame Street's" first Earth-a-Thon. Mr. Earth teaches Elmo and Abby how "it can be easy being green" by recycling, re-using, and conserving water and energy. Abby, in her desire to help Elmo be more "green", accidentally turns him the color green and can't remember how to change him back! Lots of fun ensues as Abby is eventually able to poof Elmo red again. Elmo, Cookie Monster, Rosita and Telly join Mr. Earth in pledging to continue to do "green" things to help our planet because Earth Rocks.<br><br> Language: English.]|#
WALMART_DOTCOM ITEM_NAME|#null|#[Sesame Street: Being Green (Full Frame)]|#
WALMART_DOTCOM DISPLAY_STATUS|#null|#[3]|#
WALMART_DOTCOM IS_PERISHABLE|#null|#[N]|#
WALMART_DOTCOM STANDARD_UPC|#null|#[891264001533]|#
WALMART_DOTCOM IS_BASE_ITEM|#null|#[Y]|#
WALMART_DOTCOM MIN_QTY|#null|#[1]|#
WALMART_DOTCOM PARENT_UPC_INDICATOR|#null|#[N]|#
WALMART_STORES mdse_subgroup_desc|#[PLAYERS AND ELECTRONICS]|#null|#
WALMART_STORES dept_subcatg_desc|#[PRESCHOOL]|#null|#
WALMART_STORES product_desc|#[SSBEING GREEN FF]|#null|#
WALMART_STORES item_cube_qty|#[0.011]|#null|#
WALMART_STORES vnpk_cube_qty|#[0.1]|#null|#
WALMART_STORES item_length_qty|#[7.5]|#null|#
WALMART_STORES mdse_segment_desc|#[ENTERTAINMENT]|#null|#
WALMART_STORES item_weight_qty|#[0.22]|#null|#
WALMART_STORES dept_catg_grp_desc|#[MOVIES]|#null|#
WALMART_STORES upc_desc|#[SSBEING  DVD]|#null|#
WALMART_STORES whpk_length_qty|#[0.4]|#null|#
WALMART_STORES brand_name|#[UNBRANDED]|#null|#
WALMART_STORES vnpk_height_qty|#[7.5]|#null|#
WALMART_STORES vnpk_width_qty|#[5.5]|#null|#
WALMART_STORES whpk_height_qty|#[7.5]|#null|#
WALMART_STORES vnpk_cost_amt|#[5.5]|#null|#
WALMART_STORES item1_desc|#[SSBEING GREEN FF]|#null|#
WALMART_STORES mdse_subcatg_desc|#[Pre-Recorded Videos]|#null|#
WALMART_STORES case_upc_nbr|#[1089126400153]|#null|#
WALMART_STORES consumer_item_desc|#[SSBEING GREEN FF]|#null|#
WALMART_STORES vnpk_length_qty|#[0.4]|#null|#
WALMART_STORES vendor_name|#[WARNER HOME VIDEO]|#null|#
WALMART_STORES vendor_nbr|#[1859]|#null|#
WALMART_STORES dept_category_desc|#[DVD SOFTWARE]|#null|#
WALMART_STORES item_height_qty|#[5.4]|#null|#
WALMART_STORES vnpk_weight_qty|#[0.4]|#null|#
WALMART_STORES brand_owner_name|#[UNBRANDED]|#null|#
WALMART_STORES brand_family_name|#[UNBRANDED]|#null|#
WALMART_STORES upc_nbr|#[89126400153]|#null|#
WALMART_STORES product_nbr|#[10318317]|#null|#
WALMART_STORES mdse_catg_desc|#[VIDEOS PRE RECORDED]|#null|#
WALMART_STORES item_width_qty|#[0.5]|#null|#
WALMART_STORES fineline_desc|#[VIDEO PRESCHOOL]|#null|#
WALMART_STORES item2_desc|#[STD NORA FF]|#null|#

ID|#61471245|#10233203|#
Source|#WALMART_STORES|#WALMART_DOTCOM|#
Title|#PINK 3PC SET GIRL|#Faded Glory - Newborn Girls' 3-Piece Hoodie Set|#
pd_title|#[PINK 3PC SET GIRL]|#[Faded Glory - Newborn Girls' 3-Piece Hoodie Set]|#
req_brand_name|#[FADED GLORY]|#null|#
req_description|#[ONLINE ONLY, PINK 3PC SET GIRL, DOT.COM DEPT.26]|#[<ul><li>Soft and cuddle ready, comfy 3-piece set<li>Velour Hoodie has feminine styling with two hip pockets<li>Lined hood and zipper closure<li>Plush cotton, short-sleeved bodysuit has wide neck and snaps at bottom<li>Pull-on pants with elastic waistband </ul><p>Cotton and polyester; Machine wash; Imported, &nbsp;]|#
req_category|#[DOT COM, MISC DEPTS, MISCELLANEOUS, BABY APPAREL]|#[UNASSIGNED/UNASSIGNED SHELF, Apparel]|#
req_upc|#[694270420288]|#[0694270420284, 942704202844, 06942704202844]|#
normalized_upc_1|#[00694270420288]|#[06942704202844]|#
normalized_upc_2|#[06942704202882]|#[09427042028440, 06942704202844]|#
req_upc_11|#[69427042028]|#[69427042028, 94270420284]|#
req_upc_12|#[694270420288]|#[942704202844, 694270420284]|#
req_upc_13|#[0694270420288]|#[0694270420284, 6942704202844, 0942704202844]|#
req_upc_14|#[00694270420288]|#[00942704202844, 00694270420284, 06942704202844]|#
WALMART_DOTCOM BASE_ITEM_ID|#null|#[10233202]|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#null|#[N]|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#null|#[0]|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#null|#[FGNG84117E]|#
WALMART_DOTCOM AEROSOL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#null|#[UNASSIGNED/UNASSIGNED SHELF]|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#null|#[/ip/Faded-Glory-Newborn-Girls-3-Piece-Hoodie-Set/10233203]|#
WALMART_DOTCOM MASTER_PACK_WIDTH|#null|#[11.811]|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#null|#[0694270420283]|#
WALMART_DOTCOM VENDOR_PACK_QTY|#null|#[6]|#
WALMART_DOTCOM RPPC_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM GTIN|#null|#[06942704202844]|#
WALMART_DOTCOM REPT_HIER_SUB_CAT|#null|#[9288]|#
WALMART_DOTCOM Assembly Required|#null|#[Y]|#
WALMART_DOTCOM RUNOUT_OVERRIDE_FLAG|#null|#[Y]|#
WALMART_DOTCOM IS_CONTENT_OK|#null|#[N]|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#null|#[0:-100:-102]|#
WALMART_DOTCOM REPT_HIER_DEPT|#null|#[8739]|#
WALMART_DOTCOM CHEMICAL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM FUEL_RESTRICTION_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM URL|#null|#[N]|#
WALMART_DOTCOM Size|#null|#[3-6 Months]|#
WALMART_DOTCOM UPC|#null|#[0694270420284]|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#null|#[Apparel General]|#
WALMART_DOTCOM PESTICIDE_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#null|#[IDG]|#
WALMART_DOTCOM REPT_HIER_CAT|#null|#[7788]|#
WALMART_DOTCOM ITEM_CLASS_NAME|#null|#[Apparel]|#
WALMART_DOTCOM NON_SPILLABLE_BATTERY_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM INBOUND_ITEM_CLASS|#null|#[C]|#
WALMART_DOTCOM ORMD|#null|#[N]|#
WALMART_DOTCOM MASTER_PACK_LENGTH|#null|#[24.606]|#
WALMART_DOTCOM Color|#null|#[TUSK]|#
WALMART_DOTCOM MASTER_PACK_HEIGHT|#null|#[7.874]|#
WALMART_DOTCOM HAS_WARRANTY|#null|#[N]|#
WALMART_DOTCOM LONG_DESCRIPTION|#null|#[<ul><li>Soft and cuddle ready, comfy 3-piece set<li>Velour Hoodie has feminine styling with two hip pockets<li>Lined hood and zipper closure<li>Plush cotton, short-sleeved bodysuit has wide neck and snaps at bottom<li>Pull-on pants with elastic waistband </ul><p>Cotton and polyester; Machine wash; Imported]|#
WALMART_DOTCOM SHORT_DESCRIPTION|#null|#[&nbsp;]|#
WALMART_DOTCOM ITEM_NAME|#null|#[Faded Glory - Newborn Girls' 3-Piece Hoodie Set]|#
WALMART_DOTCOM WM_ITEM_NUM|#null|#[002624958]|#
WALMART_DOTCOM WM_HOST_DESCRIPTION|#null|#[CREAM 3PC SET GIRL]|#
WALMART_DOTCOM ASSEMBLY_REQUIRED|#null|#[Y]|#
WALMART_DOTCOM DISPLAY_STATUS|#null|#[-99]|#
WALMART_DOTCOM IS_PERISHABLE|#null|#[N]|#
WALMART_DOTCOM STANDARD_UPC|#null|#[942704202844]|#
WALMART_DOTCOM IS_BASE_ITEM|#null|#[N]|#
WALMART_DOTCOM MIN_QTY|#null|#[1]|#
WALMART_STORES mdse_subgroup_desc|#[BABY APPAREL]|#null|#
WALMART_STORES dept_subcatg_desc|#[MISC DEPTS]|#null|#
WALMART_STORES product_desc|#[DOT.COM DEPT.26]|#null|#
WALMART_STORES vnpk_cube_qty|#[1.324]|#null|#
WALMART_STORES mdse_segment_desc|#[APPAREL]|#null|#
WALMART_STORES dept_catg_grp_desc|#[DOTCOM]|#null|#
WALMART_STORES upc_desc|#[HOODIE SET]|#null|#
WALMART_STORES brand_name|#[FADED GLORY]|#null|#
WALMART_STORES whpk_length_qty|#[24.606]|#null|#
WALMART_STORES vnpk_height_qty|#[7.874]|#null|#
WALMART_STORES vnpk_width_qty|#[11.811]|#null|#
WALMART_STORES whpk_height_qty|#[7.874]|#null|#
WALMART_STORES vnpk_cost_amt|#[30.7698]|#null|#
WALMART_STORES item1_desc|#[PINK 3PC SET GIRL]|#null|#
WALMART_STORES mdse_subcatg_desc|#[Misc Depts]|#null|#
WALMART_STORES case_upc_nbr|#[2624986]|#null|#
WALMART_STORES gp_supplier_name|#[GUANGDONG TEXTILES IMPORT AND  EXPORT COMPANY LTD]|#null|#
WALMART_STORES consumer_item_desc|#[PINK 3PC SET GIRL]|#null|#
WALMART_STORES vnpk_length_qty|#[24.606]|#null|#
WALMART_STORES vendor_name|#[IMPORT-GUANGDONG TEXTILES IMPO]|#null|#
WALMART_STORES vendor_nbr|#[10178]|#null|#
WALMART_STORES dept_category_desc|#[DOT COM]|#null|#
WALMART_STORES brand_owner_name|#[WALMART PRIVATE LABEL]|#null|#
WALMART_STORES vnpk_weight_qty|#[7.2752]|#null|#
WALMART_STORES brand_family_name|#[FADED GLORY]|#null|#
WALMART_STORES upc_nbr|#[694270420288]|#null|#
WALMART_STORES product_nbr|#[7450858]|#null|#
WALMART_STORES season_year|#[2008]|#null|#
WALMART_STORES mdse_catg_desc|#[MISCELLANEOUS]|#null|#
WALMART_STORES gp_supplier_id|#[28028446]|#null|#
WALMART_STORES fineline_desc|#[DOTCOM]|#null|#
WALMART_STORES item2_desc|#[ONLINE ONLY]|#null|#

ID|#10251197|#61687808|#
Source|#WALMART_DOTCOM|#WALMART_STORES|#
Title|#Better Homes and Gardens 10" Decorative Glass Plate|#10IN PLATE|#
pd_title|#[Better Homes and Gardens 10" Decorative Glass Plate]|#[10IN PLATE]|#
req_brand_name|#null|#[BETTER HOMES&GARDENS]|#
req_description|#[<UL><LI>10" decorative glass plate<LI>Elegant and versatile</ul>, &nbsp;]|#[ONLINE ONLY, 10IN PLATE]|#
req_category|#[General, Candle Holders & Accessories, UNASSIGNED/UNASSIGNED SHELF]|#[NON US FRAMES, HOME FURNISHINGS AND LUGGAGE, FRAMES]|#
req_upc|#[00821614021805, 0082161402180, 821614021805]|#[82161402180]|#
normalized_upc_1|#[00821614021805]|#null|#
normalized_upc_2|#[08216140218058, 00821614021805]|#[00821614021805]|#
req_upc_10|#[8216140218]|#null|#
req_upc_11|#[08216140218, 82161402180]|#[82161402180]|#
req_upc_12|#[082161402180, 821614021805]|#null|#
req_upc_13|#[0821614021805, 0082161402180]|#null|#
req_upc_14|#[00082161402180, 00821614021805]|#null|#
WALMART_DOTCOM BASE_ITEM_ID|#[10251197]|#null|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#[0]|#null|#
WALMART_DOTCOM AEROSOL_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#[UNASSIGNED/UNASSIGNED SHELF]|#null|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#[/ip/Better-Homes-and-Gardens-10-Decorative-Glass-Plate/10251197]|#null|#
WALMART_DOTCOM MASTER_PACK_WIDTH|#[11]|#null|#
WALMART_DOTCOM VARIANT_MIN_PRICE|#[6]|#null|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#[0082161402180]|#null|#
WALMART_DOTCOM SHELF_DESCRIPTION|#[This glass plate is elegant enough for holidays, yet versatile for every day.]|#null|#
WALMART_DOTCOM REPT_HIER_SUB_CAT|#[8826]|#null|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#[0:-100:-102]|#null|#
WALMART_DOTCOM IS_CONTENT_OK|#[N]|#null|#
WALMART_DOTCOM PRICE_CHANGE_REASON_CODE|#[BP]|#null|#
WALMART_DOTCOM UPC|#[0082161402180]|#null|#
WALMART_DOTCOM Finer Categorizations|#[Candle Holders & Accessories]|#null|#
WALMART_DOTCOM REPT_HIER_CAT|#[7790]|#null|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#[IDG]|#null|#
WALMART_DOTCOM ITEM_CLASS_NAME|#[General]|#null|#
WALMART_DOTCOM COMMENTS|#[Unblocked from S2S on 1/15/09, meets 5% profitability Item unblocked from S2S 7/2 per CM#198468]|#null|#
WALMART_DOTCOM MASTER_PACK_LENGTH|#[11]|#null|#
WALMART_DOTCOM Color|#[Clear]|#null|#
WALMART_DOTCOM NUMBER_OF_BOXES|#[1]|#null|#
WALMART_DOTCOM HAS_WARRANTY|#[N]|#null|#
WALMART_DOTCOM WM_ITEM_NUM|#[001705884]|#null|#
WALMART_DOTCOM ITEM_NAME|#[Better Homes and Gardens 10" Decorative Glass Plate]|#null|#
WALMART_DOTCOM WM_HOST_DESCRIPTION|#[10IN PLATE]|#null|#
WALMART_DOTCOM DISPLAY_STATUS|#[-99]|#null|#
WALMART_DOTCOM IS_PERISHABLE|#[N]|#null|#
WALMART_DOTCOM IS_BASE_ITEM|#[Y]|#null|#
WALMART_DOTCOM MIN_QTY|#[1]|#null|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#[N]|#null|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#[WM-08-9032B]|#null|#
WALMART_DOTCOM Type|#[Decorative Plate]|#null|#
WALMART_DOTCOM VENDOR_PACK_QTY|#[3]|#null|#
WALMART_DOTCOM RPPC_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM GTIN|#[00821614021805]|#null|#
WALMART_DOTCOM REPT_HIER_DEPT|#[7743]|#null|#
WALMART_DOTCOM CHEMICAL_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM FUEL_RESTRICTION_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM URL|#[N]|#null|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#[Home - General]|#null|#
WALMART_DOTCOM PESTICIDE_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM MODEL_NUM|#[WM-08-9032B]|#null|#
WALMART_DOTCOM NON_SPILLABLE_BATTERY_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM INBOUND_ITEM_CLASS|#[C]|#null|#
