ID|#1242642|#S0026553|#
Weight|#[12.7 oz]|#[12.7 oz]|#
Video Modes|#[480p, 720p, 1080p, 480i, 576i, 576p]|#[480p, 720p, 1080p, 480i, 576i, 576p]|#
Lamp Type|#[LED]|#[LED]|#
Color Support|#[1.07 billion colors]|#[1.07 billion colors]|#
Power Consumption Operational|#[44 Watt]|#[44 Watt]|#
WALMART_DOTCOM Has Paper Wood|#null|#[No]|#
WALMART_DOTCOM Type|#null|#[Integrated]|#
WALMART_DOTCOM suggested_product_type|#null|#[video_projectors]|#
WALMART_DOTCOM Output Power / Channel|#null|#[1 Watt]|#
WALMART_DOTCOM Throw Ratio|#null|#[1.5:1]|#
WALMART_DOTCOM Depth|#null|#[4.1 in]|#
WALMART_DOTCOM CPSC Regulated Indicator|#null|#[Yes]|#
WALMART_DOTCOM Private Label Indicator|#null|#[No]|#
WALMART_DOTCOM Image Brightness|#null|#[300 ANSI lumens]|#
WALMART_DOTCOM VENDOR_PACK_QTY|#null|#[6]|#
WALMART_DOTCOM Video Interfaces|#null|#[VGA, HDMI, composite video]|#
WALMART_DOTCOM Analog Video Signal|#null|#[RGB, composite video]|#
WALMART_DOTCOM Width|#null|#[4.1 in]|#
WALMART_DOTCOM Assembled Product Weight|#null|#[0.7783]|#
WALMART_DOTCOM Finer Categorizations|#null|#[Home Theater Projectors, Projectors]|#
WALMART_DOTCOM Cables Included|#null|#[1 x VGA cable]|#
WALMART_DOTCOM Max Operating Temperature|#null|#[95 °F]|#
WALMART_DOTCOM SAFETY_REQUIREMENTS|#null|#[N]|#
WALMART_DOTCOM Features|#null|#[Closed Caption, High-bandwidth Digital Content Protection System (HDCP), built-in 1GB flash memory, USB host function]|#
WALMART_DOTCOM Sound Output Mode|#null|#[Mono]|#
WALMART_DOTCOM Composite Wood|#null|#[1]|#
WALMART_DOTCOM Multi Pack Indicator|#null|#[No]|#
WALMART_DOTCOM Image Contrast Ratio|#null|#[10000:1]|#
WALMART_DOTCOM Included Accessories|#null|#[Carrying case]|#
WALMART_DOTCOM Security Features|#null|#[Security lock slot (cable lock sold separately), password protection]|#
WALMART_DOTCOM Power Device|#null|#[External]|#
WALMART_DOTCOM Rich Content Mapping|#null|#[{"rich_media_type_code":"Content_Flag","source_id":"104","source_name":"WebCollage","ranking":"2","rich_media_type_desc":"Content Flag","enabled_ind":"Y"}, {"rich_media_type_code":"Video_Low_Resolution","source_id":"104","source_name":"WebCollage","ranking":"2","rich_media_type_desc":"Video Low Resolution","enabled_ind":"Y"}]|#
WALMART_DOTCOM Lens Aperture|#null|#[F/2.0]|#
WALMART_DOTCOM Uniformity|#null|#[80 %]|#
CNET Dimensions & Weight / Width|#[4.1]|#null|#
CNET Projector / Uniformity|#[80]|#null|#
CNET Video Input#Video Modes|#[480p, 720p, 1080p, 480i, 576i, 576p]|#null|#
CNET Projector / HD Image Format|#[720p]|#null|#
CNET Dimensions & Weight#Weight|#[12.7 oz]|#null|#
CNET Header / Manufacturer|#[Dell]|#null|#
CNET Speakers#Type|#[Integrated]|#null|#
CNET Power#Power Consumption Operational ( Standby )|#[0.5 Watt]|#null|#
CNET Speakers|#[Speaker(s) - integrated]|#null|#
CNET Header / Product Line|#[Dell]|#null|#
CNET Projector / Contrast Ratio|#[10000:1]|#null|#
CNET Header / Brand|#[Dell]|#null|#
CNET Projector Lamp / Lamp Type|#[LED]|#null|#
CNET Image Id|#[I1156059]|#null|#
CNET Miscellaneous#Cables Included|#[1 x VGA cable]|#null|#
CNET Video Input#TV System|#[PAL-B/G, PAL-N, PAL-M, PAL-I, NTSC 4.43, NTSC 3.58, PAL-D, SECAM L, PAL-H, SECAM K1, SECAM D/K, SECAM B/G, M-NTSC]|#null|#
CNET Marketing Description|#[Dazzle your audience in the conference room and beyond with the Dell M110 ultra-mobile projector. This multimedia projection device gives you the connectivity and storage you need and the bright, radiant colors your media deserves.<br />Take your presentations wherever you choose with the M110 ultra-mobile projector, the ideal travel companion for the mobile professional. You want the ultimate in brightness from your projector. Light up the room with the M110 ultra-mobile projector, featuring dazzlingly bright, colorful and crystal-clear projection.<br />Accept no limits when it comes to bringing media to your presentations. The M110 features a remarkable amount of connectivity, giving you a wide range of media options to choose from. More than just a projector, the M110 is truly a portable media hub for home and office.<br />]|#null|#
CNET UPC|#[0884116063049]|#null|#
CNET Power#Power Device|#[External]|#null|#
CNET Video Input|#[RGB, composite video ( PAL-B/G, PAL-N, PAL-M, PAL-I, NTSC 4.43, NTSC 3.58, PAL-D, SECAM L, PAL-H, SECAM K1, SECAM D/K, SECAM B/G, M-NTSC )]|#null|#
CNET Projector#Color Support|#[1.07 billion colors]|#null|#
CNET Projector#Features|#[Closed Caption, High-bandwidth Digital Content Protection System (HDCP), built-in 1GB flash memory, USB host function]|#null|#
CNET Video Input / Analog Video Format|#[SECAM K1, NTSC 4.43, M-NTSC, PAL-B/G, PAL-D, SECAM D/K, SECAM B/G, NTSC 3.58, PAL-I, PAL-H, PAL-M, SECAM L, PAL-N]|#null|#
CNET Dimensions & Weight#Height|#[1.5 in]|#null|#
CNET Brightness|#[300 lumens]|#null|#
CNET Projector#Lamp Type|#[LED]|#null|#
CNET Power|#[AC 120/230 V ( 50 - 60 Hz )]|#null|#
CNET Header / Packaged Quantity|#[1]|#null|#
CNET Digital Video Standard|#[High-Definition Multimedia Interface (HDMI)]|#null|#
CNET Speakers#Output Power / Channel|#[1 Watt]|#null|#
CNET Video Input#Video Interfaces|#[VGA, HDMI, composite video]|#null|#
CNET Lens#Lens Aperture|#[F/2.0]|#null|#
CNET Projector#Projection Distance|#[3.2 ft - 8.5 ft]|#null|#
CNET Manufacturer Part Number|#[225-1466]|#null|#
CNET Projector / Class|#[Digital projector]|#null|#
CNET Dimensions & Weight / Height|#[1.5]|#null|#
CNET Dimensions & Weight / Depth|#[4.1]|#null|#
CNET Header / Compatibility|#[PC]|#null|#
CNET Supported Memory Cards|#[microSD]|#null|#
CNET Contrast Ratio|#[10000:1]|#null|#
CNET Projector / Throw Ratio|#[1.5:1]|#null|#
CNET Environmental Parameters#Humidity Range Operating|#[0 - 80%]|#null|#
CNET Projector#Resolution|#[WXGA - WXGA (1280 x 800)]|#null|#
CNET Projector / Color Support|#[1.07 billion colors]|#null|#
CNET Dimensions (WxDxH)|#[4.1 in x 4.1 in x 1.5 in]|#null|#
CNET Power#Nominal Voltage|#[AC 120/230 V ( 50 - 60 Hz )]|#null|#
CNET Audio Output / Output Power / Channel|#[1]|#null|#
CNET Projector / Max Screen Distance|#[8.5]|#null|#
CNET Projector Lamp / Lamp Life Cycle|#[20000]|#null|#
CNET Projector / Display Resolution Abbreviation|#[WXGA]|#null|#
CNET Projector / Native Resolution|#[1280 x 800]|#null|#
CNET Header / Model|#[M110]|#null|#
CNET Product Description|#[Dell M110 DLP projector]|#null|#
CNET Projector#Uniformity|#[80 %]|#null|#
CNET Power#Power Consumption Operational|#[44 Watt]|#null|#
CNET Key Selling Points|#[<?xml version="1.0" encoding="UTF-8"?><body><ul><li><![CDATA[Sized for travel]]></li><li><![CDATA[Designed for performance]]></li><li><![CDATA[Built for flexibility]]></li><li><![CDATA[Long projection life]]></li><li><![CDATA[Make those connections]]></li><li><![CDATA[Connect wirelessly]]></li><li><![CDATA[Project in HD]]></li><li><![CDATA[The laptop on the big screen]]></li></ul></body>]|#null|#
CNET Audio Output / Type|#[Speaker(s)]|#null|#
CNET Manufacturer|#[Dell]|#null|#
CNET Projector / Portability|#[Pocket]|#null|#
CNET Environmental Parameters#Min Operating Temperature|#[41 �F]|#null|#
CNET General#Device Type|#[DLP projector - HD 720p]|#null|#
CNET Projector / High Definition|#[High Definition]|#null|#
CNET Projector#Native Aspect Ratio|#[Widescreen]|#null|#
CNET Miscellaneous#Security Features|#[Security lock slot (cable lock sold separately), password protection]|#null|#
CNET Projector#Contrast Ratio|#[10000:1]|#null|#
CNET Video Input#Supported Memory Cards|#[microSD]|#null|#
CNET Lamp Life Cycle|#[20000 hour(s)]|#null|#
CNET Miscellaneous#Included Accessories|#[Carrying case]|#null|#
CNET Video Input#Digital Video Standard|#[High-Definition Multimedia Interface (HDMI)]|#null|#
CNET Dimensions & Weight#Width|#[4.1 in]|#null|#
CNET Environmental Parameters#Max Operating Temperature|#[95 �F]|#null|#
CNET Projector / Min Screen Distance|#[3.2]|#null|#
CNET Product Features|#[<?xml version="1.0" encoding="UTF-8"?><body><ul><li><strong><![CDATA[Sized for travel]]></strong><br /><![CDATA[Take your show on the road with this ultra-portable, ultra-mobile projector, small enough to stow in your laptop bag and so light you'll forget that it's there.]]></li><li><strong><![CDATA[Designed for performance]]></strong><br /><![CDATA[Bring your most vibrant presentations to life with bright, crisp, high-resolution LED projection, built-in speaker and HD.]]></li><li><strong><![CDATA[Built for flexibility]]></strong><br /><![CDATA[Put it all on the big screen with wireless connection or HDMI input from an array of media sources, including DVRs, Blu-ray Disc players, video game consoles, and even some mobile devices.]]></li><li><strong><![CDATA[Radiant]]></strong><br /><![CDATA[Your presentations will be brilliant with outstandingly bright 300 ANSI Lumens. Let your presentations shine, even in bright, ambient-light environments.]]></li><li><strong><![CDATA[Colorful]]></strong><br /><![CDATA[DLP and BrilliantColor technology deliver clarity and color accuracy, and native WXGA resolution and 10,000:1 typical contrast ratio means images are crisp and beautiful.]]></li><li><strong><![CDATA[Long projection life]]></strong><br /><![CDATA[The mercury-free LED technology in the M110 projector does not require LED/lamp/bulb replacement.]]></li><li><strong><![CDATA[Make those connections]]></strong><br /><![CDATA[With VGA, HDMI and USB inputs, you can create multimedia presentations and run audio-visual applications from your digital camera, DVD or DVR player, video game console, and even from some mobile devices.]]></li><li><strong><![CDATA[Project in HD]]></strong><br /><![CDATA[Full support for 720p HD resolution means you can project your media with exceptional image clarity and richness of color.]]></li><li><strong><![CDATA[The laptop on the big screen]]></strong><br /><![CDATA[The Dell M110 mobile projector is enhanced with HDMI functionality to allow direct connection and projection from a variety of mobile devices.]]></li></ul></body>]|#null|#
CNET Power Device / Power Consumption Operational|#[44]|#null|#
CNET Projector#Throw Ratio|#[1.5:1]|#null|#
CNET Projector#Lamp Life Cycle|#[20000 hour(s)]|#null|#
CNET Projector / Recommended Use|#[Presentation and multimedia]|#null|#
CNET Video Input / Video Interfaces|#[Composite video, VGA, HDMI]|#null|#
CNET Projector / Native Aspect Ratio|#[Widescreen]|#null|#
CNET Video Input / Analog Video Signal|#[Composite video, RGB]|#null|#
CNET Projector / Brightness|#[300]|#null|#
CNET Video Input#Analog Video Signal|#[RGB, composite video]|#null|#
CNET Speakers#Sound Output Mode|#[Mono]|#null|#
CNET Projector / Type|#[DLP projector]|#null|#
CNET Projector#Brightness|#[300 lumens]|#null|#
CNET Dimensions & Weight#Depth|#[4.1 in]|#null|#
CNET Expansion / Connectivity#Interfaces|#[1 x VGA - 15 pin HD D-Sub (HD-15) ( on supplied cable ) � 1 x USB - 4 pin USB Type A � 1 x composite video / audio input � 1 x HDMI - 19 pin HDMI Type A � 1 x RGB - 24 pin universal I/O]|#null|#
CNET Dimensions & Weight / Weight|#[12.7]|#null|#

ID|#S10057846|#16672136|#
Source|#CNET|#WALMART_DOTCOM|#
Title|#Action Sport Drives ...Lost SurfDrive Black Sheep Bomber - USB flash drive - 4 GB - Hi-Speed USB|#Lost 4GB Black Sheep Bomber SurfDrive USB Flash Drive|#
pd_title|#[Action Sport Drives ...Lost SurfDrive Black Sheep Bomber - USB flash drive - 4 GB - Hi-Speed USB]|#[Lost 4GB Black Sheep Bomber SurfDrive USB Flash Drive]|#
req_brand_name|#[Action]|#null|#
req_manufacturer|#[EP Memory]|#[ACP-EP Memory]|#
req_description|#[Action Sport Drives ...Lost SurfDrive Black Sheep Bomber - USB flash drive - 4 GB]|#[Action Sport Drives have teamed up with the best surfboard companies in the industry to create the first and only authentic USB Flash Drive short surfboard. We've combined this innovative design with the graphics from actual Lost surfboards., <p><b>Lost 4GB Black Sheep Bomber SurfDrive USB Flash Drive:</b><ul><li>Capacity: 4GB<li>Neck strap attachment<li>USB 2.0 interface<li>Plug and play<li>LED indicator<li>Lost graphics with rubberized texture</ul>]|#
req_category|#[USB flash drive]|#[Electronics/Computers/Computer Accessories/USB Flash Drives, USB Flash Drives, Electronics]|#
req_upc|#[0845999003836]|#[845999003836, 00845999003836, 0084599900383]|#
normalized_upc_1|#[00845999003836]|#[00845999003836]|#
normalized_upc_2|#[08459990038364]|#[00845999003836, 08459990038364]|#
req_upc_10|#null|#[8459990038]|#
req_upc_11|#[84599900383]|#[08459990038, 84599900383]|#
req_upc_12|#[845999003836]|#[084599900383, 845999003836]|#
req_upc_13|#[0845999003836]|#[0084599900383, 0845999003836]|#
req_upc_14|#[00845999003836]|#[00084599900383, 00845999003836]|#
req_part_number|#null|#[LOSTSURFBSB4G]|#
req_raw_part_number|#null|#[LOST-SURFBSB/4G]|#
Product Type|#[USB flash drive]|#[USB flash drive]|#
Interface Type|#[Hi-Speed USB]|#[Hi-Speed USB]|#
Storage Capacity|#[4 GB]|#[4 GB]|#
OS Required|#[Microsoft Windows 98 Second Edition, Apple MacOS 9.0 or later, Microsoft Windows 2000 / ME / XP/ Vista]|#[Microsoft Windows 98 Second Edition, Apple MacOS 9.0 or later, Microsoft Windows 2000 / ME / XP/ Vista]|#
UPC|#[0845999003836]|#[0084599900383]|#
WALMART_DOTCOM BASE_ITEM_ID|#null|#[16672136]|#
WALMART_DOTCOM Interface Specification Compliance|#null|#[USB 2.0]|#
WALMART_DOTCOM Has Paper Wood|#null|#[No]|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#null|#[0]|#
WALMART_DOTCOM AEROSOL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM Interfaces|#null|#[1 x Hi-Speed USB - 4 pin USB Type A]|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#null|#[Electronics/Computers/Computer Accessories/USB Flash Drives]|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#null|#[/ip/Lost-4GB-Black-Sheep-Bomber-SurfDrive-USB-Flash-Drive/16672136]|#
WALMART_DOTCOM MASTER_PACK_WIDTH|#null|#[6]|#
WALMART_DOTCOM Primary Color|#null|#[White]|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#null|#[0084599900383]|#
WALMART_DOTCOM VARIANT_MIN_PRICE|#null|#[9.98]|#
WALMART_DOTCOM TransactionID|#null|#[900000000.20110520.120239.9529450]|#
WALMART_DOTCOM Weight|#null|#[0.3 oz]|#
WALMART_DOTCOM SHELF_DESCRIPTION|#null|#[<li>Capacity: 4GB<li>Neck strap attachment<li>USB 2.0 interface]|#
WALMART_DOTCOM IS_CONTENT_OK|#null|#[N]|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#null|#[0:3944:3951:132959:529295]|#
WALMART_DOTCOM Width|#null|#[0.9 in]|#
WALMART_DOTCOM Size|#null|#[4GB]|#
WALMART_DOTCOM Finer Categorizations|#null|#[USB Flash Drives]|#
WALMART_DOTCOM Max Operating Temperature|#null|#[158 °F]|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#null|#[IDG]|#
WALMART_DOTCOM MFG_NO|#null|#[LOST-SURFBSB/4G]|#
WALMART_DOTCOM ITEM_CLASS_NAME|#null|#[Electronics]|#
WALMART_DOTCOM Height|#null|#[0.2 in]|#
WALMART_DOTCOM Service & Support Details|#null|#[Limited warranty - 2 years]|#
WALMART_DOTCOM MASTER_PACK_LENGTH|#null|#[10]|#
WALMART_DOTCOM Features|#null|#[LED access indicator]|#
WALMART_DOTCOM NUMBER_OF_BOXES|#null|#[1]|#
WALMART_DOTCOM Included Accessories|#null|#[Neck strap]|#
WALMART_DOTCOM HAS_WARRANTY|#null|#[N]|#
WALMART_DOTCOM ITEM_NAME|#null|#[Lost 4GB Black Sheep Bomber SurfDrive USB Flash Drive]|#
WALMART_DOTCOM WM_HOST_DESCRIPTION|#null|#[Lost 4GB Black Sheep Bomber SurfDrive USB Flash Drive]|#
WALMART_DOTCOM DISPLAY_STATUS|#null|#[-10]|#
WALMART_DOTCOM IS_PERISHABLE|#null|#[N]|#
WALMART_DOTCOM IS_BASE_ITEM|#null|#[Y]|#
WALMART_DOTCOM MIN_QTY|#null|#[1]|#
WALMART_DOTCOM Has Mercury|#null|#[No]|#
WALMART_DOTCOM MANUFACTURER_NAME|#null|#[ACP-EP Memory]|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#null|#[N]|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#null|#[LOST-SURFBSB/4G]|#
WALMART_DOTCOM Speed Rating|#null|#[16 MB/s (read) 10 MB/s (write)]|#
WALMART_DOTCOM Depth|#null|#[3.7 in]|#
WALMART_DOTCOM CPSC Regulated Indicator|#null|#[No]|#
WALMART_DOTCOM Private Label Indicator|#null|#[No]|#
WALMART_DOTCOM VENDOR_PACK_QTY|#null|#[1]|#
WALMART_DOTCOM RPPC_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM GTIN|#null|#[00845999003836]|#
WALMART_DOTCOM CHEMICAL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM FUEL_RESTRICTION_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM URL|#null|#[N]|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#null|#[USB Drives]|#
WALMART_DOTCOM PESTICIDE_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM Compatibility|#null|#[Non-specific]|#
WALMART_DOTCOM SAFETY_REQUIREMENTS|#null|#[N]|#
WALMART_DOTCOM MODEL_NUM|#null|#[LOST-SURFBSB/4G]|#
WALMART_DOTCOM NON_SPILLABLE_BATTERY_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM Memory Type|#null|#[Compact Flash]|#
WALMART_DOTCOM INBOUND_ITEM_CLASS|#null|#[C]|#
WALMART_DOTCOM ORMD|#null|#[N]|#
WALMART_DOTCOM Compliant Standards|#null|#[Plug and Play]|#
WALMART_DOTCOM MASTER_PACK_HEIGHT|#null|#[2]|#
WALMART_DOTCOM Composite Wood|#null|#[1]|#
WALMART_DOTCOM VARIANT_MAX_PRICE|#null|#[9.98]|#
WALMART_DOTCOM LONG_DESCRIPTION|#null|#[<p><b>Lost 4GB Black Sheep Bomber SurfDrive USB Flash Drive:</b><ul><li>Capacity: 4GB<li>Neck strap attachment<li>USB 2.0 interface<li>Plug and play<li>LED indicator<li>Lost graphics with rubberized texture</ul>]|#
WALMART_DOTCOM SHORT_DESCRIPTION|#null|#[Action Sport Drives have teamed up with the best surfboard companies in the industry to create the first and only authentic USB Flash Drive short surfboard. We've combined this innovative design with the graphics from actual Lost surfboards.]|#
WALMART_DOTCOM Min Operating Temperature|#null|#[32 °F]|#
WALMART_DOTCOM Service & Support|#null|#[2 years warranty]|#
WALMART_DOTCOM STANDARD_UPC|#null|#[845999003836]|#
CNET Dimensions & Weight / Width|#[0.9]|#null|#
CNET Manufacturer Warranty#Service & Support|#[2 years warranty]|#null|#
CNET Memory#Interface Type|#[Hi-Speed USB]|#null|#
CNET Header / Manufacturer|#[EP Memory]|#null|#
CNET Dimensions & Weight#Weight|#[0.3 oz]|#null|#
CNET Header / Model|#[Black Sheep Bomber]|#null|#
CNET Product Description|#[Action Sport Drives ...Lost SurfDrive Black Sheep Bomber - USB flash drive - 4 GB]|#null|#
CNET General#Product Type|#[USB flash drive]|#null|#
CNET Header / Product Line|#[Action Sport Drives ...Lost SurfDrive]|#null|#
CNET Key Selling Points|#[<?xml version="1.0" encoding="UTF-8"?><body><ul><li><![CDATA[Lost graphics with rubberized texture]]></li><li><![CDATA[Neck strap attachment on USB drive]]></li><li><![CDATA[Hi-Speed USB 2.0 interface]]></li><li><![CDATA[True Plug-and-Play connection for hot swap function]]></li><li><![CDATA[LED indicates when drive is in use]]></li></ul></body>]|#null|#
CNET Header / Brand|#[Action]|#null|#
CNET Manufacturer|#[EP Memory]|#null|#
CNET Environmental Parameters#Min Operating Temperature|#[32 �F]|#null|#
CNET Flash Memory / Interface Type|#[Hi-Speed USB]|#null|#
CNET Image Id|#[I1141642]|#null|#
CNET Manufacturer Warranty#Service & Support Details|#[Limited warranty - 2 years]|#null|#
CNET Software / System Requirements#OS Required|#[Microsoft Windows 98 Second Edition, Apple MacOS 9.0 or later, Microsoft Windows 2000 / ME / XP/ Vista]|#null|#
CNET Marketing Description|#[Action Sport Drives have teamed up with the great surf board companies in the industry to create the first and only authentic USB flash drive short surf board.<br />]|#null|#
CNET Flash Memory / Product Type|#[USB flash drive]|#null|#
CNET Manufacturer Warranty|#[2 years warranty]|#null|#
CNET Flash Memory / Compatibility|#[Non-specific]|#null|#
CNET Memory#Speed Rating|#[16 MB/s (read) 10 MB/s (write)]|#null|#
CNET Flash Memory / Storage Capacity|#[4]|#null|#
CNET Miscellaneous#Included Accessories|#[Neck strap]|#null|#
CNET General#Compatibility|#[Non-specific]|#null|#
CNET Memory#Features|#[LED access indicator]|#null|#
CNET Dimensions & Weight#Width|#[0.9 in]|#null|#
CNET Dimensions & Weight#Height|#[0.2 in]|#null|#
CNET Header / Packaged Quantity|#[1]|#null|#
CNET Environmental Parameters#Max Operating Temperature|#[158 �F]|#null|#
CNET Manufacturer Part Number|#[LOST-SURFBSB/4G]|#null|#
CNET Dimensions & Weight / Height|#[0.2]|#null|#
CNET Dimensions & Weight / Depth|#[3.7]|#null|#
CNET Header / Compatibility|#[Mac, PC]|#null|#
CNET Service & Support / Type|#[2 years warranty ]|#null|#
CNET General#Storage Capacity|#[4 GB]|#null|#
CNET Miscellaneous#Compliant Standards|#[Plug and Play]|#null|#
CNET Dimensions & Weight#Depth|#[3.7 in]|#null|#
CNET Dimensions & Weight / Weight|#[0.3]|#null|#

ID|#16784242|#S10124279|#
Source|#WALMART_DOTCOM|#CNET|#
Title|#V7 1' CAT6 Snagless Molded Network Patch Cable, Yellow|#V7 - Patch cable - RJ-45 (M) - RJ-45 (M) - 1 ft - CAT 6 - molded, stranded, snagless, booted - yellow|#
pd_title|#[V7 1' CAT6 Snagless Molded Network Patch Cable, Yellow]|#[V7 - Patch cable - RJ-45 (M) - RJ-45 (M) - 1 ft - CAT 6 - molded, stranded, snagless, booted - yellow]|#
req_manufacturer|#[V7]|#[V7]|#
req_description|#[V7's CAT6 Snagless Molded Network Patch Cable features more stringent specifications for reducing cross talk and system noise. It maximizes your Local Area Network (LAN) speed and is perfect for higher bandwidth applications, such as VoIP or video applications., <p><b>V7 1' CAT6 Snagless Molded Network Patch Cable, Yellow:</b><ul><li>Stringent specifications for reducing cross talk and system noise<li>Maximizes your LAN speed<li>Great for higher bandwidth applications<li>Snagless molded connector boots provide strain relief<li>Durable and solid connection</ul>]|#[Molded, stranded, snagless, booted, V7 patch cable - 1 ft - yellow]|#
req_category|#[Electronics/Computers/Computer Accessories/Cables & Connectors, Computer Cables, Electronics]|#[Patch cable - CAT 6]|#
req_upc|#[662919032918, 00662919032918, 0066291903291]|#[0662919032918]|#
normalized_upc_1|#[00662919032918, 00066291903291]|#[00662919032918]|#
normalized_upc_2|#[00662919032918, 06629190329186]|#[06629190329186]|#
req_upc_10|#[6629190329]|#null|#
req_upc_11|#[06629190329, 66291903291]|#[66291903291]|#
req_upc_12|#[662919032918, 066291903291]|#[662919032918]|#
req_upc_13|#[0662919032918, 0066291903291]|#[0662919032918]|#
req_upc_14|#[00662919032918, 00066291903291]|#[00662919032918]|#
req_part_number|#[V7N2C601FYLWS]|#null|#
req_raw_part_number|#[V7N2C6-01F-YLWS]|#null|#
req_color|#null|#[Yellow]|#
Wires per Cable|#[8 wire(s)]|#[8 wire(s)]|#
Length|#[1 ft]|#[1 ft]|#
Connector(s)|#[1 x RJ-45 - male]|#[1 x RJ-45 - male]|#
Connector(s) (Other Side)|#[1 x RJ-45 - male]|#[1 x RJ-45 - male]|#
Color|#[Yellow]|#[Yellow]|#
Features|#[Molded, stranded, snagless, booted]|#[Molded, stranded, snagless, booted]|#
UPC|#[0066291903291]|#[0662919032918]|#
WALMART_DOTCOM BASE_ITEM_ID|#[16784242]|#null|#
WALMART_DOTCOM Has Paper Wood|#[No]|#null|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#[0]|#null|#
WALMART_DOTCOM AEROSOL_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#[Electronics/Computers/Computer Accessories/Cables & Connectors]|#null|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#[/ip/V7-1-CAT6-Snagless-Molded-Network-Patch-Cable-Yellow/16784242]|#null|#
WALMART_DOTCOM MASTER_PACK_WIDTH|#[8]|#null|#
WALMART_DOTCOM TransactionID|#[900000000.20110602.144953.9854916]|#null|#
WALMART_DOTCOM VARIANT_MIN_PRICE|#[2.06]|#null|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#[0066291903291]|#null|#
WALMART_DOTCOM Network Cable Type|#[Patch cable - CAT 6]|#null|#
WALMART_DOTCOM SHELF_DESCRIPTION|#[<li>Stringent specifications for reducing cross talk and system noise<li>Maximizes your LAN speed<li>Great for higher bandwidth applications]|#null|#
WALMART_DOTCOM IS_CONTENT_OK|#[N]|#null|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#[0:3944:3951:132959:4463]|#null|#
WALMART_DOTCOM Finer Categorizations|#[Computer Cables]|#null|#
WALMART_DOTCOM Pairs per Cable|#[4 pair(s)]|#null|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#[IDG]|#null|#
WALMART_DOTCOM MFG_NO|#[V7N2C6-01F-YLWS]|#null|#
WALMART_DOTCOM ITEM_CLASS_NAME|#[Electronics]|#null|#
WALMART_DOTCOM Jacket Material|#[PVC]|#null|#
WALMART_DOTCOM MASTER_PACK_LENGTH|#[10]|#null|#
WALMART_DOTCOM NUMBER_OF_BOXES|#[1]|#null|#
WALMART_DOTCOM HAS_WARRANTY|#[N]|#null|#
WALMART_DOTCOM WM_HOST_DESCRIPTION|#[V7 1' CAT6 Snagless Molded Network Patch Cable, Yellow]|#null|#
WALMART_DOTCOM ITEM_NAME|#[V7 1' CAT6 Snagless Molded Network Patch Cable, Yellow]|#null|#
WALMART_DOTCOM DISPLAY_STATUS|#[2]|#null|#
WALMART_DOTCOM IS_PERISHABLE|#[N]|#null|#
WALMART_DOTCOM IS_BASE_ITEM|#[Y]|#null|#
WALMART_DOTCOM MIN_QTY|#[1]|#null|#
WALMART_DOTCOM Has Mercury|#[No]|#null|#
WALMART_DOTCOM MANUFACTURER_NAME|#[V7]|#null|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#[N]|#null|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#[DT2690]|#null|#
WALMART_DOTCOM CPSC Regulated Indicator|#[No]|#null|#
WALMART_DOTCOM American Wire Gauge (AWG)|#[24]|#null|#
WALMART_DOTCOM Private Label Indicator|#[No]|#null|#
WALMART_DOTCOM VENDOR_PACK_QTY|#[1]|#null|#
WALMART_DOTCOM RPPC_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM GTIN|#[00662919032918]|#null|#
WALMART_DOTCOM CHEMICAL_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM FUEL_RESTRICTION_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM URL|#[N]|#null|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#[Electronics - General]|#null|#
WALMART_DOTCOM PESTICIDE_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM MODEL_NUM|#[V7N2C6-01F-YLWS]|#null|#
WALMART_DOTCOM SAFETY_REQUIREMENTS|#[N]|#null|#
WALMART_DOTCOM NON_SPILLABLE_BATTERY_IND_FLAG|#[N]|#null|#
