29823#208715736 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.556,0,0.385,0.704,0.534,0.63,0.381,mismatch
29825#205664966 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.745,0,0.556,0.711,0.629,0.931,0.707,match
29825#205985716 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.422,0,0.267,0.778,0.407,0.289,0.365,mismatch
29825#208715736 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.444,0,0.286,0.63,0.442,0.521,0.286,mismatch
29827#205664963 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.101,0,0.053,0.594,0.198,0.196,0.254,match
29827#205664966 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.745,0,0.556,0.702,0.667,0.931,0.707,mismatch
29827#205985716 ==> 1,0,0.444,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.422,0,0.267,0.758,0.425,0.318,0.365,mismatch
29827#208715736 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.444,0,0.286,0.627,0.463,0.553,0.286,mismatch
29829#205664964 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.378,0,0.231,0.722,0.34,0.405,0.359,match
29829#205664966 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.745,0,0.556,0.711,0.629,0.931,0.707,mismatch
29829#205985716 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.422,0,0.267,0.778,0.407,0.289,0.365,mismatch
29829#208715736 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.444,0,0.286,0.627,0.442,0.532,0.286,mismatch
29861#204792876 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.204,0,0.1,0.892,0.257,0.468,0.404,match
29861#208114682 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.402,0,0.25,0.64,0.426,0.391,0.365,mismatch
29865#205664972 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.381,0,0.235,0.712,0.308,0.233,0.4,match
29866#205664973 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.348,0,0.211,0.656,0.374,0.383,0.54,match
29880#206728281 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.632,0,0.444,0.699,0.541,0.669,0.567,match
29892#208715736 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.504,0,0.333,0.819,0.467,0.568,0.533,match
29902#202456903 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.481,0,0.312,0.867,0.554,0.54,0.551,mismatch
29902#205144562 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.647,0,0.467,0.922,0.764,0.8,0.766,match
29902#205467942 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.064,0,0.031,0.582,0.114,0.056,0.124,0.447,0,0.273,0.487,0.462,0.676,0.408,mismatch
29902#205665803 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0.473,0.152,0.223,0.298,match
29902#209208663 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.707,0,0.545,0.84,0.647,0.564,0.707,mismatch
29906#202139744 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.4,0,0.16,0.534,0.254,1,0.385,0.424,0,0.25,0.699,0.417,0.329,0.615,match
29906#204849801 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.4,0,0.214,0.604,0.323,0.6,0.385,0.516,0,0.333,0.716,0.504,0.46,0.342,mismatch
29906#204860316 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0,0.429,0.797,0.592,0.563,0.522,mismatch
29906#204939361 ==> 1,0,0.444,?,?,?,?,?,?,?,?,0.151,0,0.067,0.493,0.088,0.161,0.128,0.474,0,0.273,0.536,0.505,0.753,0.452,mismatch
29933#202139765 ==> 1,0,0.222,0,0,0,0.667,0.7,0.5,0.125,0.4,0.433,0,0.188,0.614,0.208,1,0.433,0.316,0,0.167,0.583,0.315,0.4,0.424,match
29933#204849801 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.417,0,0.25,0.7,0.36,0.468,0.417,0.516,0,0.333,0.713,0.509,0.46,0.359,mismatch
29933#204860316 ==> 1,0,0.222,0,0,0,0,0.1,0.333,0.125,0.167,?,?,?,?,?,?,?,0.4,0,0.25,0.737,0.403,0.39,0.365,mismatch
29933#204939361 ==> 1,0,0.444,?,?,?,?,?,?,?,?,0.189,0,0.095,0.626,0.146,0.161,0.167,0.474,0,0.273,0.472,0.511,0.747,0.474,mismatch
29950#202045862 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.422,0,0.267,0.697,0.473,0.294,0.333,mismatch
29950#204519849 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.354,0,0.214,0.674,0.4,0.426,0.351,mismatch
29950#204559208 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.603,0,0.429,0.8,0.715,0.528,0.676,mismatch
29950#204559209 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.632,0,0.462,0.844,0.757,0.767,0.702,mismatch
29950#204559210 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.577,0,0.4,0.842,0.605,0.525,0.653,match
29950#204559211 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.624,0,0.438,0.921,0.702,0.717,0.653,mismatch
29950#204559213 ==> 1,0,0.222,0,0,0,0.631,0.705,0.429,0.222,0.286,?,?,?,?,?,?,?,0.422,0,0.267,0.661,0.539,0.535,0.351,mismatch
29950#204559214 ==> 1,0,0.222,0,0,0,0.631,0.705,0.429,0.222,0.286,?,?,?,?,?,?,?,0.422,0,0.267,0.661,0.539,0.535,0.351,mismatch
30058#209028436 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0.429,0.114,0.225,0.456,match
30093#205467942 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.14,0,0.075,0.687,0.165,0.075,0.132,0.447,0,0.273,0.622,0.367,0.406,0.516,match
30134#206362873 ==> 1,0,0.222,0,0,0,0.743,0.794,0.429,0.222,0.371,0.446,0,0.283,0.849,0.317,0.159,0.481,0.369,0,0.214,0.601,0.433,0.565,0.559,match
30158#204937142 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.486,0,0.297,0.762,0.418,0.295,0.615,0.533,0,0.357,0.655,0.479,0.559,0.472,match
30158#206615080 ==> 1,0,0.444,?,?,?,?,?,?,?,?,0.331,0,0.179,0.67,0.251,0.385,0.465,0.64,0,0.462,0.778,0.633,0.791,0.713,mismatch
30158#206615085 ==> 1,0,0.444,?,?,?,?,?,?,?,?,0.283,0,0.15,0.65,0.225,0.352,0.38,0.64,0,0.462,0.778,0.633,0.791,0.713,mismatch
30159#208033486 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.099,0,0.043,0.519,0.061,0.141,0.335,0.338,0,0.2,0.707,0.326,0.375,0.408,match
30196#205593367 ==> 1,0,0.333,0,0,0,0.63,0.667,0.444,0.091,0.244,0.111,0,0.048,0.527,0.119,0.106,0.169,0.546,0,0.333,0.574,0.441,0.483,0.642,match
30197#205593354 ==> 1,0,0.222,0,0,0,0.778,0.889,0.667,0.455,0.6,0.079,0,0.034,0.501,0.061,0.106,0.104,0.546,0,0.333,0.606,0.441,0.483,0.642,match
30203#208156275 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.342,0,0.2,0.717,0.417,0.417,0.537,match
30203#210399907 ==> 1,0,0.222,0,0,0,0.587,0.629,0.333,0.2,0.2,0.191,0,0.085,0.56,0.138,0.352,0.286,0.405,0,0.231,0.665,0.427,0.514,0.632,mismatch
30206#204222662 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.471,0,0.308,0.851,0.588,0.585,0.625,match
30219#207910337 ==> 1,0,0.222,1,1,1,1,1,1,1,1,0.175,0,0.069,0.529,0.085,0.389,0.183,0.833,0,0.714,0.979,0.938,0.974,0.924,match
30338#206460113 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.756,0,0.6,0.968,0.761,0.717,0.875,match
30338#208409750 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.714,0,0.556,0.826,0.673,0.704,0.668,mismatch
30343#205121310 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.414,0,0.261,0.846,0.421,0.236,0.586,match
30355#206460124 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.451,0,0.286,0.831,0.563,0.468,0.635,0.833,0,0.714,0.972,0.854,0.924,0.917,match
30389#202813304 ==> 1,0,0.222,0,0,0,0.778,0.867,0.667,0.5,0.667,0,0,0,0.682,0.1,0.264,0.2,0.63,0,0.455,0.971,0.702,0.754,0.894,match
30436#204222472 ==> 1,0,0.222,0,0,0,0.663,0.696,0.429,0.118,0.233,0.067,0,0.024,0.428,0.018,0.189,0,0.668,0,0.5,0.779,0.627,0.702,0.478,mismatch
30436#204505951 ==> 1,0,0.222,0,0,0,0,0.2,0.429,0.222,0.286,0.067,0,0.024,0.428,0.018,0.189,0,0.668,0,0.5,0.907,0.714,0.814,0.756,match
30436#208656497 ==> 1,0,0.222,0,0,0,0.714,0.771,0.571,0.222,0.486,0.134,0,0.07,0.612,0.165,0.081,0.128,0.429,0,0.273,0.589,0.404,0.451,0.286,mismatch
30436#210252356 ==> 1,0,0.333,0,0,0,0.663,0.696,0.286,0.118,0.167,0.067,0,0.024,0.428,0.018,0.189,0,0.535,0,0.364,0.679,0.485,0.605,0.359,mismatch
30453#207390309 ==> 1,0,0.222,1,1,1,1,1,1,1,1,0.174,0,0.071,0.514,0.101,0.176,0.232,0.746,0,0.583,0.839,0.588,0.631,0.684,match
30457#203025617 ==> 1,0,0.444,0,0,0,0.714,0.743,0.571,0.222,0.486,0.087,0,0.037,0.414,0.086,0.122,0.039,0.258,0,0.143,0.681,0.423,0.277,0.335,mismatch
30457#207390171 ==> 1,0,0.222,0,0,0,0.631,0.668,0.286,0.111,0.143,0.211,0,0.113,0.631,0.193,0.106,0.215,0.474,0,0.273,0.552,0.432,0.357,0.645,match
30457#208670546 ==> 1,0,0.222,0,0,0,0.743,0.769,0.429,0.111,0.286,0.234,0,0.113,0.573,0.165,0.178,0.204,0.316,0,0.167,0.712,0.447,0.347,0.478,mismatch
30533#205729817 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.241,0,0.091,0.457,0.068,0.28,0.224,0.668,0,0.5,0.858,0.652,0.49,0.665,match
30533#209310260 ==> 1,0,0.222,1,1,1,1,1,1,1,1,0.161,0,0.059,0.448,0.031,0.174,0.149,0.63,0,0.455,0.838,0.568,0.4,0.639,mismatch
30533#209656951 ==> 1,0,0.222,0,0,0,0.643,0.679,0.429,0.118,0.233,?,?,?,?,?,?,?,0.504,0,0.333,0.771,0.424,0.355,0.546,mismatch
30575#208294904 ==> 1,0,0.111,0,0,0,0.631,0.705,0.429,0.222,0.286,?,?,?,?,?,?,?,0.433,0,0.273,0.867,0.45,0.408,0.527,mismatch
30575#209297205 ==> 1,0,0.333,0,0,0,0.714,0.771,0.571,0.222,0.4,?,?,?,?,?,?,?,0.471,0,0.308,0.868,0.452,0.393,0.527,match
30585#204206934 ==> 1,0,0.111,0,0,0,0.667,0.733,0.5,0.25,0.4,0.172,0,0.07,0.558,0.084,0.185,0.216,0.478,0,0.308,0.735,0.565,0.475,0.548,match
30585#204206935 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.172,0,0.07,0.558,0.084,0.185,0.216,0.447,0,0.286,0.709,0.522,0.41,0.435,mismatch
30585#204206936 ==> 1,0,0.111,0,0,0,0.667,0.7,0.5,0.125,0.4,0.342,0,0.167,0.576,0.31,0.329,0.451,0.717,0,0.545,0.773,0.576,0.407,0.639,mismatch
30585#206179525 ==> 1,0,0.333,0,0,0,0.667,0.7,0.5,0.125,0.4,0.132,0,0.048,0.498,0.047,0.304,0.128,0.474,0,0.273,0.54,0.418,0.451,0.327,mismatch
30585#206854515 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.132,0,0.048,0.498,0.047,0.304,0.128,0.559,0,0.385,0.738,0.613,0.577,0.417,mismatch
30585#206854516 ==> 1,0,0.333,0,0,0,0.556,0.6,0.333,0.125,0.167,0.132,0,0.048,0.498,0.047,0.304,0.128,0.559,0,0.385,0.738,0.613,0.577,0.417,mismatch
30585#207538225 ==> 1,0,0.444,?,?,?,?,?,?,?,?,0.132,0,0.048,0.498,0.047,0.304,0.128,0.559,0,0.385,0.738,0.613,0.577,0.417,mismatch
30585#207543188 ==> 1,0,0.333,0,0,0,0.667,0.7,0.5,0.125,0.333,0.132,0,0.048,0.498,0.047,0.304,0.128,0.645,0,0.455,0.733,0.651,0.693,0.481,mismatch
30585#207543189 ==> 1,0,0.333,0,0,0,0.667,0.7,0.333,0.125,0.167,0.132,0,0.048,0.498,0.047,0.304,0.128,0.645,0,0.455,0.7,0.651,0.693,0.481,mismatch
30585#207543190 ==> 1,0,0.222,0,0,0,0.643,0.679,0.286,0.118,0.167,0.081,0,0.024,0.397,0.036,0.412,0.14,0.645,0,0.455,0.7,0.651,0.693,0.481,mismatch
30585#207543191 ==> 1,0,0.222,0,0,0,0.532,0.579,0.286,0.118,0.167,0.391,0,0.195,0.647,0.343,0.437,0.429,0.474,0,0.273,0.531,0.418,0.451,0.327,mismatch
30585#207543192 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.123,0,0.047,0.535,0.051,0.217,0.118,0.474,0,0.273,0.531,0.418,0.451,0.327,mismatch
30585#207543193 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.123,0,0.047,0.535,0.051,0.217,0.118,0.474,0,0.273,0.531,0.418,0.451,0.327,mismatch
30585#207543196 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.199,0,0.073,0.517,0.07,0.292,0.191,0.783,0,0.636,0.883,0.739,0.565,0.75,mismatch
30585#207543197 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.44,0,0.225,0.649,0.338,0.341,0.459,0.566,0,0.364,0.531,0.423,0.408,0.327,mismatch
30585#207543198 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.123,0,0.047,0.535,0.051,0.217,0.118,0.474,0,0.273,0.54,0.418,0.451,0.327,mismatch
30585#207543201 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.123,0,0.047,0.537,0.057,0.224,0.118,0.645,0,0.455,0.7,0.651,0.693,0.481,mismatch
30585#207935920 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.199,0,0.073,0.517,0.07,0.292,0.191,0.474,0,0.273,0.565,0.418,0.434,0.436,mismatch
30590#90104307 ==> 1,0,0.25,?,?,?,?,?,?,?,?,0.163,0,0.069,0.547,0.091,0.304,0.16,0.5,0,0.3,0.636,0.468,0.519,0.359,mismatch
30590#90105056 ==> 1,0,0.25,?,?,?,?,?,?,?,?,0.227,0,0.103,0.555,0.087,0.217,0.222,0.5,0,0.3,0.747,0.468,0.531,0.359,mismatch
30590#90128649 ==> 1,0,0.125,?,?,?,?,?,?,?,?,0.302,0,0.143,0.573,0.122,0.217,0.296,0.5,0,0.3,0.747,0.463,0.521,0.478,mismatch
30590#90138537 ==> 1,0,0.25,?,?,?,?,?,?,?,?,0.302,0,0.143,0.573,0.122,0.217,0.296,0.333,0,0.182,0.683,0.469,0.406,0.478,match
30591#203388612 ==> 1,0,0.222,0,0,0,0.532,0.579,0.429,0.118,0.333,0.081,0,0.036,0.448,0.052,0.182,0.167,0.447,0,0.286,0.69,0.4,0.522,0.302,mismatch
30591#204849801 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.284,0,0.148,0.514,0.319,0.608,0.344,0.722,0,0.556,0.861,0.667,0.624,0.756,match
30591#204860316 ==> 1,0,0.222,0,0,0,0.667,0.7,0.333,0.125,0.167,?,?,?,?,?,?,?,0.447,0,0.286,0.833,0.593,0.567,0.669,mismatch
30591#204939361 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.242,0,0.115,0.509,0.194,0.246,0.209,0.53,0,0.333,0.512,0.545,0.74,0.5,mismatch
30593#203388612 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.121,0,0.045,0.457,0.045,0.206,0.128,0.447,0,0.286,0.69,0.4,0.526,0.302,mismatch
30593#204849801 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.214,0,0.091,0.481,0.193,0.555,0.265,0.577,0,0.4,0.813,0.593,0.524,0.63,mismatch
30593#204860316 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.559,0,0.385,0.833,0.678,0.644,0.767,match
30593#204939361 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.182,0,0.07,0.479,0.119,0.2,0.16,0.53,0,0.333,0.512,0.545,0.747,0.5,mismatch
30594#204849801 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.267,0,0.133,0.53,0.218,0.404,0.267,0.544,0,0.364,0.733,0.483,0.448,0.378,mismatch
30594#204860316 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.422,0,0.267,0.752,0.413,0.35,0.385,mismatch
30594#204939361 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.227,0,0.103,0.603,0.298,0.318,0.398,0.5,0,0.3,0.551,0.5,0.713,0.5,match
30602#208111280 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.095,0,0.05,0.494,0.098,0.114,0.298,match
30603#208111279 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.088,0,0.045,0.553,0.098,0.114,0.224,match
30680#207390502 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.078,0,0.038,0.551,0.124,0.043,0.146,0.354,0,0.2,0.702,0.308,0.243,0.401,match
30708#205083947 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0,0,0,0.314,0,0.176,0,0.589,0,0.417,0.789,0.591,0.58,0.599,match
30734#202973389 ==> 1,0,0.333,0,0,0,0.508,0.557,0.286,0.111,0.143,0.174,0,0.057,0.38,0.052,0.316,0.102,0.544,0,0.364,0.747,0.659,0.726,0.598,mismatch
30734#202973396 ==> 1,0,0.333,0,0,0,0.905,0.914,0.857,0.667,0.771,0.087,0,0.028,0.331,0.009,0.189,0,0.544,0,0.364,0.713,0.615,0.721,0.478,mismatch
30734#207907430 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.201,0,0.059,0.369,0.054,0.5,0.125,0.333,0,0.182,0.654,0.468,0.492,0.566,match
30808#204345240 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.378,0,0.231,0.778,0.343,0.45,0.778,match
30841#205554287 ==> 1,0,0.222,0,0,0,0.849,0.864,0.714,0.588,0.667,?,?,?,?,?,?,?,0.577,0,0.333,0.502,0.26,0.438,0.577,match
30867#205554724 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.471,0,0.222,0.376,0.4,0.583,0.577,match
30939#205557540 ==> 1,0,0.111,0,0,0,0.619,0.657,0.429,0.222,0.2,0.105,0,0.031,0.394,0.115,0.62,0.269,0.571,0,0.4,0.728,0.435,0.42,0.504,match
30951#205599984 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.429,0,0.214,0.645,0.316,0.611,0.494,0.783,0,0.636,0.912,0.673,0.767,0.7,match
30951#205599985 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.369,0,0.167,0.554,0.231,0.647,0.387,0.572,0,0.389,0.912,0.486,0.611,0.472,mismatch
30951#206419131 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.211,0,0.089,0.489,0.123,0.255,0.211,0.478,0,0.308,0.676,0.421,0.562,0.478,mismatch
30951#206808445 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.071,0,0.023,0.397,0.09,0.194,0.177,0.516,0,0.333,0.64,0.421,0.503,0.335,mismatch
30951#207654106 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.367,0,0.196,0.673,0.274,0.32,0.335,0.553,0,0.368,0.913,0.464,0.522,0.396,mismatch
30951#207986293 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.211,0,0.089,0.489,0.123,0.255,0.199,0.6,0,0.429,0.845,0.5,0.485,0.477,mismatch
30951#208464207 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.236,0,0.127,0.71,0.254,0.289,0.325,0.553,0,0.368,0.913,0.467,0.526,0.396,mismatch
30951#210399746 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.2,0,0.087,0.517,0.133,0.241,0.27,0.6,0,0.429,0.865,0.537,0.54,0.548,mismatch
30955#205852387 ==> 1,0,0.222,0,0,0,0.619,0.695,0.429,0.222,0.286,0,0,0,0.303,0.019,0.2,0,0.338,0,0.2,0.57,0.228,0.206,0.463,match
30957#10346525 ==> 0.997,0,0.25,?,?,?,?,?,?,?,?,0.163,0,0.061,0.425,0.044,0.269,0.12,0.333,0,0.2,0.783,0.457,0.414,0.577,mismatch
30957#10365096 ==> 0.997,0,0.25,?,?,?,?,?,?,?,?,0.183,0,0.033,0.154,0.031,1,0.239,0.433,0,0.273,0.769,0.486,0.587,0.5,mismatch
30957#200924629 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.667,0,0.5,0.956,0.758,0.693,0.75,mismatch
30957#202046565 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.327,0,0.129,0.565,0.281,0.758,0.478,0.913,0,0.833,1,0.87,0.758,1,match
30957#202104453 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.333,0,0.2,0.71,0.438,0.422,0.471,mismatch
30957#202899626 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0,0,0,0.415,0,0.314,0.098,0.289,0,0.167,0.775,0.436,0.467,0.335,mismatch
30957#203514371 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.061,0,0.026,0.487,0.045,0.102,0.131,0.333,0,0.2,0.7,0.435,0.442,0.5,mismatch
30957#206462228 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.224,0,0.091,0.551,0.213,0.576,0.256,0.577,0,0.4,0.905,0.639,0.747,0.559,mismatch
30957#206576716 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.149,0,0.059,0.461,0.14,0.247,0.076,0.463,0,0.3,0.708,0.46,0.538,0.471,mismatch
30957#206671732 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.075,0,0.029,0.489,0.135,0.325,0.174,0.309,0,0.182,0.674,0.414,0.364,0.224,mismatch
30957#208226470 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.309,0,0.182,0.888,0.476,0.316,0.471,mismatch
30962#205599984 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.377,0,0.182,0.625,0.248,0.519,0.388,0.746,0,0.583,0.903,0.613,0.767,0.614,mismatch
30962#205599985 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.364,0,0.163,0.574,0.252,0.875,0.495,0.623,0,0.444,0.958,0.6,0.675,0.65,match
30962#207654105 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.323,0,0.167,0.653,0.248,0.39,0.321,0.528,0,0.35,0.897,0.42,0.488,0.405,mismatch
30962#207654106 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.363,0,0.191,0.68,0.27,0.395,0.357,0.528,0,0.35,0.897,0.422,0.488,0.405,mismatch
30962#207986293 ==> 1,0,0.444,?,?,?,?,?,?,?,?,0.208,0,0.087,0.511,0.119,0.255,0.19,0.572,0,0.4,0.842,0.46,0.452,0.418,mismatch
30962#208464207 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.233,0,0.125,0.698,0.251,0.287,0.312,0.528,0,0.35,0.897,0.425,0.491,0.405,mismatch
30962#210399746 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.198,0,0.085,0.538,0.128,0.241,0.258,0.572,0,0.4,0.858,0.492,0.544,0.48,mismatch
31014#204587909 ==> 1,0,0,0,0,0,0.714,0.771,0.429,0.222,0.286,?,?,?,?,?,?,?,0.453,0,0.267,1,0.427,0.506,0.527,mismatch
31014#205777541 ==> 1,0,0.111,0,0,0,0.54,0.586,0.286,0.118,0.167,?,?,?,?,?,?,?,0.544,0,0.364,1,0.505,0.512,0.739,match
31020#205809367 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.18,0,0.081,0.742,0.102,0.151,0.183,0.615,0,0.417,0.655,0.592,0.768,0.629,mismatch
31020#205835447 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.147,0,0.057,0.485,0.066,0.236,0.207,0.503,0,0.333,0.83,0.492,0.462,0.614,match
31030#203322272 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0,0,0,0.432,0.042,0.127,0.12,0.548,0,0.375,0.687,0.469,0.62,0.333,mismatch
31030#205557530 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.09,0,0.043,0.695,0.267,0.168,0.414,0.866,0,0.75,1,0.792,0.78,0.775,match
31030#205557539 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.142,0,0.054,0.518,0.106,0.344,0.278,0.722,0,0.556,0.9,0.733,0.78,0.645,mismatch
31030#206928378 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.577,0,0.4,0.773,0.442,0.468,0.387,mismatch
31030#206928744 ==> 1,0,0,?,?,?,?,?,?,?,?,0.213,0,0.083,0.488,0.148,0.409,0.278,0.722,0,0.556,0.9,0.733,0.78,0.645,mismatch
31030#209199789 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.544,0,0.364,0.773,0.416,0.444,0.369,mismatch
31032#210251970 ==> 1,0,0.222,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,0.402,0,0.25,0.664,0.451,0.425,0.663,match
31176#205592439 ==> 1,0,0,?,?,?,?,?,?,?,?,0.103,0,0.043,0.472,0.031,0.138,0,0.419,0,0.25,0.654,0.4,0.404,0.376,mismatch
31176#205844279 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.265,0,0.1,0.466,0.056,0.4,0.167,0.49,0,0.312,0.759,0.485,0.608,0.481,match
31176#207542597 ==> 1,0,0,?,?,?,?,?,?,?,?,0.127,0,0.067,0.548,0.085,0.135,0.061,0.392,0,0.235,0.664,0.403,0.467,0.34,mismatch
31176#207542599 ==> 1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.419,0,0.25,0.633,0.419,0.515,0.427,mismatch
31176#207959814 ==> 1,0,0,?,?,?,?,?,?,?,?,0.127,0,0.067,0.548,0.085,0.135,0.063,0.392,0,0.235,0.664,0.406,0.475,0.34,mismatch
31176#208294927 ==> 1,0,0,?,?,?,?,?,?,?,?,0.132,0,0.069,0.514,0.084,0.122,0.063,0.372,0,0.2,0.633,0.413,0.61,0.399,mismatch
