818-762-1221#212-489-6565 ==> 0,0,0,0,0.167,0.289,0,0,0,0.504,0.235,0.167,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-249-3600 ==> 0,0,0,0,0.154,0.267,0,0,0,0.594,0.2,0.118,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-243-9579 ==> 0,0,0,0,0.111,0.25,0,0,0,0.476,0.154,0.153,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-786-1500 ==> 0,0,0,0,0.133,0.178,0,0,0,0.444,0.095,0.271,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-481-7372 ==> 0,0,0,0.589,0.333,0.286,0,0,0,0.658,0.25,0.2,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-226-6060 ==> 0,0,0,0.637,0.111,0.378,0,0,0,0.58,0.205,0.176,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-753-8450 ==> 0,0,0,0.426,0.111,0.267,0,0,0,0,0.235,0.133,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-966-3371 ==> 0,0,0,0.546,0.111,0.178,0,0,0,0.524,0.231,0.118,0,0,0,0.518,0.518,0.154,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-505-5111 ==> 0,0,0,0.444,0,0.178,0,0,0,0.391,0.128,0.2,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-614-0747 ==> 0,0,0,0.417,0.167,0.244,0,0,0,0,0.194,0.141,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-730-5848 ==> 0,0,0,0.503,0.111,0.143,0,0,0,0.1,0.235,0.145,0,0,0,0.518,0.518,0.154,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-751-2323 ==> 0,0,0,0.519,0.091,0.178,0,0,0,0,0.118,0.145,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-869-5544 ==> 0,0,0,0.426,0.083,0.289,0,0,0,0.1,0.235,0.145,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-682-5678 ==> 0,0,0,0.401,0.091,0.222,0,0,0,0.446,0.212,0.188,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-581-6464 ==> 0,0,0,0.458,0.111,0.2,0,0,0,0.523,0.176,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-582-5252 ==> 0,0,0,0.436,0.091,0.178,0,0,0,0.1,0.235,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-794-4950 ==> 0,0,0,0,0.1,0.111,0,0,0,0.57,0.235,0.167,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-288-8791 ==> 0,0,0,0,0,0.178,0,0,0,0.1,0.182,0.129,0,0,0,0.499,0.499,0.231,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-242-4705 ==> 0,0,0,0,0.2,0.222,0,0,0,0.453,0.2,0.129,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-388-0978 ==> 0,0,0,0.541,0.222,0.4,0,0,0,0.464,0.222,0.188,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-247-2993 ==> 0,0,0,0.546,0.222,0.222,0,0,0,0.439,0.176,0.16,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-674-7014 ==> 0,0,0,0.487,0.2,0.311,0,0,0,0.1,0.188,0.129,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-315-0980 ==> 0,0,0,0.5,0.167,0.378,0,0,0,0.523,0.118,0.133,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-431-0700 ==> 0,0,0,0.437,0.111,0.32,0,0,0,0,0.231,0.141,0,0,0,0.499,0.499,0.231,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-751-2931 ==> 0,0,0,0,0.091,0.244,0,0,0,0.571,0.176,0.133,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-752-0808 ==> 0,0,0,0,0,0.244,0,0,0,0.613,0.235,0.133,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-254-4678 ==> 0,0,0,0.503,0,0.229,0,0,0,0,0.122,0.188,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-343-9599 ==> 0,0,0,0,0.111,0.325,0,0,0,0.473,0.185,0.165,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-727-8022 ==> 0,0,0,0,0.222,0.229,0,0,0,0.528,0.176,0.133,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-869-0900 ==> 0,0,0,0,0,0.25,0,0,0,0.571,0.176,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-755-6244 ==> 0,0,0,0.448,0,0.289,0,0,0,0,0.118,0.133,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-875-1993 ==> 0,0,0,0,0.111,0.325,0,0,0,0,0.135,0.153,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-679-4111 ==> 0,0,0,0.463,0,0.222,0,0,0,0.45,0.176,0.129,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-721-8271 ==> 0,0,0,0,0.077,0.222,0,0,0,0,0.176,0.145,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-675-6700 ==> 0,0,0,0,0.111,0.55,0,0,0,0.404,0.212,0.129,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-941-0479 ==> 0,0,0,0.436,0.091,0.244,0,0,0,0,0.175,0.176,0,0,0,0,0,0.091,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-787-0202 ==> 0,0,0,0,0.111,0.143,0,0,0,0.45,0.176,0.129,0,0,0,0.448,0.448,0.143,0.2,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-873-5025 ==> 0,0,0,0,0.2,0.2,0,0,0,0,0.162,0.153,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-956-3976 ==> 0,0,0,0.424,0.273,0.156,0,0,0,0.451,0.158,0.118,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-888-6556 ==> 0,0,0,0.459,0.154,0.156,0,0,0,0.501,0.212,0.129,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-777-6314 ==> 0,0,0,0,0.167,0.289,0,0,0,0,0.212,0.141,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-370-1866 ==> 0,0,0,0.503,0.111,0.314,0,0,0,0,0.212,0.141,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-229-9313 ==> 0,0,0,0.55,0.353,0.378,0,0,0,0.489,0.195,0.235,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-906-9173 ==> 0,0,0,0.541,0.111,0.2,0,0,0,0.452,0.154,0.188,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-838-4343 ==> 0,0,0,0.637,0.111,0.222,0,0,0,0.1,0.2,0.118,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-679-5535 ==> 0,0,0,0.521,0.154,0.244,0,0,0,0,0.176,0.145,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-807-1801 ==> 0,0,0,0,0.143,0.244,0,0,0,0.2,0.235,0.167,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-838-2600 ==> 0,0,0,0.407,0,0.222,0,0,0,0,0.118,0.145,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-421-4433 ==> 0,0,0,0,0.111,0.171,0,0,0,0.541,0.212,0.129,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-972-3315 ==> 0,0,0,0.648,0.111,0.425,0,0,0,0.451,0.211,0.118,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-581-8030 ==> 0,0,0,0.474,0.1,0.133,0,0,0,0.576,0.217,0.129,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-947-8482 ==> 0,0,0,0,0.154,0.178,0,0,0,0,0.176,0.145,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-349-0923 ==> 0,0,0,0.503,0.176,0.178,0,0,0,0.614,0.273,0.094,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-255-3996 ==> 0,0,0,0.418,0.111,0.286,0,0,0,0.381,0.176,0.16,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-233-0507 ==> 0,0,0,0,0.222,0.4,0,0,0,0.604,0.125,0.094,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-489-7212 ==> 0,0,0,0.574,0.222,0.4,0,0,0,0.57,0.235,0.167,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-944-3643 ==> 0,0,0,0.664,0.143,0.467,0,0,0,0.553,0.235,0.133,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-223-7575 ==> 0,0,0,0.533,0.222,0.24,0,0,0,0,0.118,0.145,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-941-4168 ==> 0,0,0,0.491,0,0.125,0,0,0,0.451,0.175,0.165,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-245-4850 ==> 0,0,0,0.437,0.111,0.52,0,0,0,0.522,0.176,0.123,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-644-9258 ==> 0,0,0,0,0,0.32,0,0,0,0.496,0.2,0.118,0,0,0,0.499,0.499,0.231,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-288-2391 ==> 0,0,0,0.556,0.167,0.289,0,0,0,0,0.235,0.182,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-777-6211 ==> 0,0,0,0,0.111,0.267,0,0,0,0.439,0.143,0.129,0,0,0,0.518,0.518,0.154,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-872-4895 ==> 0,0,0,0.417,0.167,0.178,0,0,0,0,0.182,0.129,0,0,0,0.456,0.456,0.167,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-682-8660 ==> 0,0,0,0.433,0.1,0.178,0,0,0,0.504,0.176,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-274-8883 ==> 0,0,0,0,0,0.111,0,0,0,0.536,0.158,0.165,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-535-1100 ==> 0,0,0,0.685,0.2,0.289,0,0,0,0.621,0.242,0.129,0,0,0,0.499,0.499,0.231,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-333-7827 ==> 0,0,0,0.487,0.133,0.178,0,0,0,0.571,0.176,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-956-3055 ==> 0,0,0,0.476,0.111,0.257,0,0,0,0.486,0.182,0.118,0,0,0,0.518,0.518,0.154,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-595-8555 ==> 0,0,0,0,0,0.178,0,0,0,0.478,0.158,0.176,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-935-2888 ==> 0,0,0,0.444,0,0.178,0,0,0,0,0.235,0.145,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-501-0776 ==> 0,0,0,0.407,0.111,0.3,0,0,0,0.1,0.176,0.133,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-734-4893 ==> 0,0,0,0,0.222,0.4,0,0,0,0.523,0.118,0.133,0,0,0,0.511,0.511,0.067,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-581-4242 ==> 0,0,0,0.454,0.333,0.35,0,0,0,0.1,0.235,0.133,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-627-7172 ==> 0,0,0,0,0.222,0.25,0,0,0,0,0.118,0.129,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-674-4140 ==> 0,0,0,0.509,0.167,0.289,0,0,0,0.595,0.242,0.176,0,0,0,0.43,0.43,0.091,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-753-7407 ==> 0,0,0,0.591,0.167,0.156,0,0,0,0.496,0.2,0.118,0,0,0,0.562,0.562,0.286,0.28,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-245-9600 ==> 0,0,0,0.67,0.364,0.267,0,0,0,0.571,0.176,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-925-3120 ==> 0,0,0,0,0,0.143,0,0,0,0.49,0.205,0.247,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-982-9030 ==> 0,0,0,0,0.167,0.244,0,0,0,0,0.235,0.236,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-673-0330 ==> 0,0,0,0,0.154,0.289,0,0,0,0.555,0.185,0.165,0,0,0,0.522,0.522,0.083,0.36,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-753-9015 ==> 0,0,0,0.57,0,0.133,0,0,0,0.1,0.176,0.145,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-570-2211 ==> 0,0,0,0.509,0.25,0.156,0,0,0,0.494,0.162,0.129,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-496-6280 ==> 0,0,0,0,0.294,0.289,0,0,0,0.484,0.158,0.176,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-332-7610 ==> 0,0,0,0,0.111,0.2,0,0,0,0.1,0.235,0.145,0,0,0,0.448,0.448,0.143,0.2,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-838-3531 ==> 0,0,0,0.537,0.182,0.244,0,0,0,0.56,0.235,0.154,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-744-4107 ==> 0,0,0,0.451,0.16,0.222,0,0,0,0.444,0.15,0.129,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-873-3700 ==> 0,0,0,0,0.111,0.167,0,0,0,0,0.118,0.145,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-977-8400 ==> 0,0,0,0.437,0.111,0.2,0,0,0,0,0.176,0.145,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-734-2676 ==> 0,0,0,0,0.111,0.244,0,0,0,0.1,0.308,0.176,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-966-0290 ==> 0,0,0,0.355,0.121,0.311,0,0,0,0.421,0.16,0.118,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-245-7850 ==> 0,0,0,0.757,0.444,0.444,0,0,0,0,0.188,0.129,0,0,0,0.711,0.827,0.417,0.8,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-501-7515 ==> 0,0,0,0.458,0.111,0.275,0,0,0,0.484,0.158,0.176,0,0,0,0.448,0.448,0.143,0.2,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-334-8088 ==> 0,0,0,0.398,0.125,0.333,0,0,0,0.386,0.158,0.129,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-925-3700 ==> 0,0,0,0,0.222,0.367,0,0,0,0.529,0.217,0.118,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-956-6888 ==> 0,0,0,0.417,0.231,0.222,0,0,0,0,0.118,0.145,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-397-3737 ==> 0,0,0,0.352,0.111,0.267,0,0,0,0.386,0.158,0.118,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-228-0604 ==> 0,0,0,0,0.111,0.35,0,0,0,0.1,0.2,0.129,0,0,0,0.522,0.522,0.083,0.36,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-666-9490 ==> 0,0,0,0,0.111,0.314,0,0,0,0,0.167,0.188,0,0,0,0.43,0.43,0.091,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-265-3566 ==> 0,0,0,0.463,0.083,0.111,0,0,0,0.39,0.158,0.118,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-496-1066 ==> 0,0,0,0,0.133,0.178,0,0,0,0.579,0.143,0.118,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-245-9800 ==> 0,0,0,0.579,0.278,0.333,0,0,0,0,0.156,0.129,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-472-4488 ==> 0,0,0,0.546,0.222,0.244,0,0,0,0,0.235,0.133,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-941-3900 ==> 0,0,0,0.524,0.167,0.178,0,0,0,0.351,0.233,0.118,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-988-4858 ==> 0,0,0,0,0.333,0.156,0,0,0,0.535,0.179,0.188,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-688-5447 ==> 0,0,0,0.587,0.111,0.143,0,0,0,0,0.176,0.145,0,0,0,0,0,0,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-679-1810 ==> 0,0,0,0.41,0.143,0.2,0,0,0,0,0.156,0.129,0,0,0,0.499,0.499,0.231,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-799-0400 ==> 0,0,0,0.407,0,0.111,0,0,0,0.57,0.294,0.25,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-674-7264 ==> 0,0,0,0.469,0.25,0.378,0,0,0,0.541,0.217,0.129,0,0,0,0,0,0.111,0.24,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-260-5454 ==> 0,0,0,0.503,0.111,0.229,0,0,0,0.499,0.15,0.153,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-586-7714 ==> 0,0,0,0,0.25,0.289,0,0,0,0.59,0.176,0.143,0,0,0,0.518,0.518,0.154,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-721-0068 ==> 0,0,0,0.41,0.154,0.222,0,0,0,0,0.118,0.145,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-486-9592 ==> 0,0,0,0,0,0.15,0,0,0,0.504,0.176,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-683-3333 ==> 0,0,0,0.637,0.111,0.244,0,0,0,0.475,0.118,0.133,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-246-6363 ==> 0,0,0,0.407,0.111,0.4,0,0,0,0.404,0.161,0.094,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-614-0620 ==> 0,0,0,0.437,0,0.24,0,0,0,0.1,0.188,0.129,0,0,0,0.499,0.499,0.154,0.44,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-614-9291 ==> 0,0,0,0,0,0.244,0,0,0,0.492,0.1,0.094,0,0,0,0.417,0.417,0.1,0.32,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#212-966-6722 ==> 0,0,0,0,0.111,0.333,0,0,0,0.389,0.158,0.188,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.414,0.414,0.1,0.143,mismatch
818-762-1221#404-876-8532 ==> 0,0,0,0.1,0.222,0.2,0,0,0,0.6,0.222,0.2,0,0,0,0,0,0.154,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-525-2062 ==> 0,0,0,0.515,0.19,0.289,0,0,0,0.482,0.2,0.118,0,0,0,0,0,0.125,0.24,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-264-9546 ==> 0,0,0,0.1,0.235,0.289,0,0,0,0.538,0.176,0.171,0,0,0,0,0,0,0.32,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-262-7379 ==> 0,0,0,0.613,0.222,0.175,0,0,0,0.477,0.184,0.176,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-262-3165 ==> 0,0,0,0.529,0.176,0.222,0,0,0,0,0.235,0.218,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-264-1334 ==> 0,0,0,0.468,0.158,0.222,0,0,0,0.452,0.105,0.094,0,0,0,0.43,0.43,0.091,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-233-2333 ==> 0,0,0,0,0.182,0.422,0,0,0,0.469,0.111,0.153,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-724-0901 ==> 0,0,0,0.458,0,0.275,0,0,0,0.568,0.176,0.1,0,0,0,0.499,0.499,0.154,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#770-441--0291 ==> 0,0,0,0,0.2,0.244,0,0,0,0.543,0.214,0.388,0,0,0,0.55,0.55,0.25,0.52,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-872-7203 ==> 0,0,0,0,0.111,0.222,0,0,0,0.554,0.222,0.165,0,0,0,0.562,0.562,0.286,0.64,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-365-8100 ==> 0,0,0,0,0.111,0.167,0,0,0,0.472,0.115,0.153,0,0,0,0.499,0.499,0.154,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-524-2489 ==> 0,0,0,0.463,0.222,0.178,0,0,0,0,0.176,0.273,0,0,0,0,0,0.154,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-364-0212 ==> 0,0,0,0.412,0,0.275,0,0,0,0,0.205,0.306,0,0,0,0.437,0.437,0.111,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-874-5642 ==> 0,0,0,0,0.158,0.356,0,0,0,0.592,0.286,0.247,0,0,0,0,0,0,0.32,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-266-1600 ==> 0,0,0,0.519,0.222,0.444,0,0,0,0.52,0.176,0.162,0,0,0,0.43,0.43,0.091,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-577-1800 ==> 0,0,0,0.55,0.316,0.444,0,0,0,0.336,0.136,0.224,0,0,0,0.43,0.43,0.091,0.44,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-607-1622 ==> 0,0,0,0.617,0.235,0.422,0,0,0,0.1,0.216,0.247,0,0,0,0,0,0.125,0.24,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-875-2489 ==> 0,0,0,0.439,0.19,0.356,0,0,0,0.482,0.174,0.118,0,0,0,0,0,0,0.32,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#770-242-3984 ==> 0,0,0,0,0.125,0.244,0,0,0,0.511,0.15,0.388,0,0,0,0,0,0.125,0.24,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-255-7277 ==> 0,0,0,0.556,0.188,0.289,0,0,0,0.507,0.222,0.118,0,0,0,0,0,0,0.32,0,0,0,0.495,0.495,0.2,0.229,mismatch
818-762-1221#404-659-2788 ==> 0,0,0,0.417,0.167,0.222,0,0,0,0.59,0.31,0.424,0,0,0,0,0,0,0.32,0,0,0,0.495,0.495,0.2,0.229,mismatch
